ID_T,NAME_T,ID_C_T,DATE_T,RANK_T,LINK_T,COUNTRY_T,PRIZE_T,RATING_T,URL_T,LATITUDE_T,LONGITUDE_T,SITE_T,RACE_T,ENTRY_T,SINGLES_T,DOUBLES_T,TIER_T,RESERVE_INT_T,RESERVE_CHAR_T,LIVE_T,RESULT_T
12096,"Denain",2,"07/02/18 00:00:00",1,11444,"FRA","$25K",,,50.200001,3.23,,,,,,,,"1100043279",,
12097,"Aschaffenburg",2,"07/02/18 00:00:00",1,11475,"GER","$25K",,,49.59,9.0900002,,,,,,,,"1100043275",,
12098,"Den Haag",2,"07/02/18 00:00:00",0,,"NED","$15K",,,52.049999,4.1900001,,,,,,,,"1100043297",,
12099,"Corroios-Seixal",1,"07/02/18 00:00:00",0,,"POR","$15K",,,38.380001,-9.0900002,,,,,,,,"1100043287",,
12100,"Focsani",2,"07/02/18 00:00:00",0,11451,"ROU","$15K",,,45.41,27.110001,,,,,,,,"1100043282",,
12101,"Prokuplje",2,"07/02/18 00:00:00",0,11467,"SRB","$15K",,,43.139999,21.360001,,,,,,,,"1100043299",,
12102,"Contrexeville",2,"07/09/18 00:00:00",1,11454,"FRA","$100K",,,48.110001,5.54,,,,,,,,"1100042573",,
12103,"Budapest",2,"07/09/18 00:00:00",1,11455,"HUN","$100K",,,47.299999,19.049999,,,,,,,,"1100042608",,
12104,"Versmold",2,"07/09/18 00:00:00",1,11456,"GER","$60K",,,52.02,8.0900002,,,,,,,,"1100041976",,
12105,"Honolulu",1,"07/09/18 00:00:00",1,,"USA","$60K",,,21.18,-157.52,,,,,,,,"1100043311",,
12106,"Winnipeg",1,"07/09/18 00:00:00",1,11457,"CAN","$25K",,,49.529999,-97.089996,,,,,,,,"1100042891",,
12107,"Tianjin",1,"07/09/18 00:00:00",1,11474,"CHN","$25K",,,39.080002,117.12,,,,,,,,"1100043360",,
12108,"Torino",2,"07/09/18 00:00:00",1,11459,"ITA","$25K",,,45.029999,7.4000001,,,,,,,,"1100043271",,
12109,"Setubal",1,"07/09/18 00:00:00",1,,"POR","$25K",,,38.32,-8.54,,,,,,,,"1100043381",,
12110,"Getxo",2,"07/09/18 00:00:00",1,11447,"ESP","$25K",,,40.18,-3.4300001,,,,,,,,"1100043507",,
12111,"Nonthaburi",1,"07/09/18 00:00:00",1,11634,"THA","$25K",,,13.5,100.29,,,,,,,,"1100043151",,
12112,"Knokke",2,"07/09/18 00:00:00",0,11461,"BEL","$15K",,,51.209999,3.1700001,,,,,,,,"1100043288",,
12113,"Hong Kong",1,"07/09/18 00:00:00",0,12069,"HKG","$15K",,,22.17,114.09,,,,,,,,"1100043150",,
12114,"Solo",1,"07/09/18 00:00:00",0,10288,"INA","$15K",,,-7.3499999,110.5,,,,,,,,"1100043248",,
12115,"Almaty",1,"07/09/18 00:00:00",0,11545,"KAZ","$15K",,,43.150002,76.57,,,,,,,,"1100043349",,
12116,"Amstelveen",2,"07/09/18 00:00:00",0,11465,"NED","$15K",,,52.18,4.5100002,,,,,,,,"1100043298",,
12117,"Bucharest",2,"07/09/18 00:00:00",0,11539,"ROU","$15K",,,44.259998,26.059999,,,,,,,,"1100043283",,
12118,"Prokuplje",2,"07/09/18 00:00:00",0,12101,"SRB","$15K",,,43.139999,21.360001,,,,,,,,"1100043301",,
12119,"Olomouc",2,"07/16/18 00:00:00",1,11470,"CZE","$80K+H",,,49.360001,17.16,,,,,,,,"1100042669",,
12120,"Astana",1,"07/16/18 00:00:00",1,11469,"KAZ","$80K",,,51.099998,71.260002,,,,,,,,"1100043350",,
12121,"Berkeley",1,"07/16/18 00:00:00",1,,"USA","$60K",,,37.52,-122.16,,,,,,,,"1100043312",,
12122,"Gatineau",1,"07/16/18 00:00:00",1,11473,"CAN","$25K",,,45.299999,-75.389999,,,,,,,,"1100043223",,
12123,"Darmstadt",2,"07/16/18 00:00:00",1,11445,"GER","$25K",,,49.529999,8.3999996,,,,,,,,"1100043276",,
12124,"Imola",4,"07/16/18 00:00:00",1,11476,"ITA","$25K",,,44.209999,11.42,,,,,,,,"1100043272",,
12125,"Figueira Da Foz",1,"07/16/18 00:00:00",1,11390,"POR","$25K+H",,,40.09,-8.5200005,,,,,,,,"1100043384",,
12126,"Nonthaburi",1,"07/16/18 00:00:00",1,12111,"THA","$25K",,,13.5,100.29,,,,,,,,"1100043152",,
12127,"Vienna",2,"07/16/18 00:00:00",0,11514,"AUT","$15K",,,48.130001,16.200001,,,,,,,,"1100043337",,
12128,"Brussels",2,"07/16/18 00:00:00",0,11477,"BEL","$15K",,,50.5,4.1999998,,,,,,,,"1100043289",,
12129,"Parnu",2,"07/16/18 00:00:00",0,11490,"EST","$15K",,,58.240002,24.32,,,,,,,,"1100043383",,
12130,"Dijon",1,"07/16/18 00:00:00",0,11293,"FRA","$15K",,,47.189999,5.0100002,,,,,,,,"1100043280",,
12131,"Baja",2,"07/16/18 00:00:00",0,11416,"HUN","$15K",,,46.110001,18.57,,,,,,,,"1100043303",,
12132,"Jakarta",1,"07/16/18 00:00:00",0,10996,"INA","$15K",,,-6.0999999,106.48,,,,,,,,"1100043249",,
12133,"Don Benito",4,"07/16/18 00:00:00",0,,"ESP","$15K",,,38.57,-5.52,,,,,,,,"1100043302",,
12134,"Prague",2,"07/23/18 00:00:00",1,11573,"CZE","$80K",,,50.049999,14.26,,,,,,,,"1100042810",,
12135,"Granby",1,"07/23/18 00:00:00",1,11484,"CAN","$60K",,,45.240002,-72.440002,,,,,,,,"1100043224",,
12136,"Ashland",1,"07/23/18 00:00:00",1,5978,"USA","$60K",,,38.290001,-82.379997,,,,,,,,"1100043313",,
12137,"Horb",2,"07/23/18 00:00:00",1,11486,"GER","$25K",,,48.27,8.4099998,,,,,,,,"1100043277",,
12138,"Baja",2,"07/23/18 00:00:00",1,12131,"HUN","$25K",,,46.110001,18.57,,,,,,,,"1100043304",,
12139,"Porto",2,"07/23/18 00:00:00",1,11505,"POR","$25K",,,41.110001,-8.3599997,,,,,,,,"1100043338",,
12140,"Taipei",1,"07/23/18 00:00:00",0,11424,"TPE","$15K",,,25.030001,121.31,,,,,,,,"1100043372",,
12141,"Tampere",2,"07/23/18 00:00:00",0,11491,"FIN","$15K",,,61.299999,23.450001,,,,,,,,"1100043339",,
12142,"Les Contamines-Montjoie",1,"07/23/18 00:00:00",0,11492,"FRA","$15K",,,45.5,6.4400001,,,,,,,,"1100043281",,
12143,"Telavi",2,"07/23/18 00:00:00",0,11464,"GEO","$15K",,,41.549999,45.279999,,,,,,,,"1100043385",,
12144,"Schio",2,"07/23/18 00:00:00",0,11495,"ITA","$15K",,,45.43,11.21,,,,,,,,"1100043273",,
12145,"Sandelfjord",2,"07/23/18 00:00:00",0,,"NOR","$15K",,,59.150002,10.22,,,,,,,,"1100043305",,
12146,"Evansville",1,"07/23/18 00:00:00",0,11497,"USA","$15K",,,37.580002,-87.330002,,,,,,,,"1100043314",,
12147,"Lexington",1,"07/30/18 00:00:00",1,11498,"USA","$60K",,,38.029999,-84.300003,,,,,,,,"1100043315",,
12148,"Bad Saulgau",2,"07/30/18 00:00:00",1,11499,"GER","$25K+H",,,52.169998,14.03,,,,,,,,"1100043278",,
12149,"Woking",1,"07/30/18 00:00:00",1,11500,"GBR","$25K",,,51.200001,-0.34,,,,,,,,"1100043306",,
12150,"El Espinar",1,"07/30/18 00:00:00",1,,"ESP","$25K",,,40.57,-4.0700002,,,,,,,,"1100043560",,
12151,"Fort Worth",1,"07/30/18 00:00:00",1,11502,"USA","$25K",,,32.439999,-97.190002,,,,,,,,"1100043316",,
12152,"Savitaipale",2,"07/30/18 00:00:00",0,11504,"FIN","$15K",,,61.119999,27.42,"39,34                                                                                                                                                                                                                                                          ",,,,,,,"1100043340",,
12153,"Dublin",4,"07/30/18 00:00:00",0,11494,"IRL","$15K",,,53.200001,-6.1500001,,,,,,,,"1100043509",,
12154,"Biella",2,"07/30/18 00:00:00",0,8116,"ITA","$15K",,,45.34,8.0299997,,,,,,,,"1100043274",,
12155,"Kazan",2,"07/30/18 00:00:00",0,11913,"RUS","$15K",,,55.490002,49.080002,,,,,,,,"1100043571",,
12156,"Jinan",1,"08/06/18 00:00:00",1,,"CHN","$60K",,,36.400002,116.6,,,,,,,,"1100043183",,
12157,"Hechingen",2,"08/06/18 00:00:00",1,11510,"GER","$60K",,,48.209999,8.5799999,,,,,,,,"1100041975",,
12158,"Landisville",1,"08/06/18 00:00:00",1,11513,"USA","$60K",,,40.060001,-76.25,,,,,,,,"1100043317",,
12159,"Koksijde",2,"08/06/18 00:00:00",1,11511,"BEL","$25K",,,51.07,2.3800001,,,,,,,,"1100043443",,
12160,"Chiswick",1,"08/06/18 00:00:00",1,11512,"GBR","$25K",,,51.310001,-0.17,,,,,,,,"1100043442",,
12161,"Warsaw",2,"08/06/18 00:00:00",1,11417,"POL","$25K",,,52.150002,21,,,,,,,,"1100043444",,
12162,"Las Palmas De Gran Canaria",2,"08/06/18 00:00:00",1,11530,"ESP","$25K",,,28.059999,-15.24,,,,,,,,"1100043561",,
12163,"Nonthaburi",1,"08/06/18 00:00:00",1,12126,"THA","$25K",,,13.5,100.29,,,,,,,,"1100043153",,
12164,"Guayaquil",2,"08/06/18 00:00:00",0,11731,"ECU","$15K",,,-2.0999999,-79.5,,,,,,,,"1100043630",,
12165,"Santa Tecla",1,"08/06/18 00:00:00",0,,"ESA","$15K",,,13.41,-89.169998,,,,,,,,"1100043531",,
12166,"Sezze",2,"08/06/18 00:00:00",0,11536,"ITA","$15K",,,41.299999,13.03,,,,,,,,"1100043446",,
12167,"Arad",2,"08/06/18 00:00:00",0,11516,"ROU","$15K",,,46.110001,21.200001,,,,,,,,"1100043445",,
12168,"Kazan",2,"08/06/18 00:00:00",0,12155,"RUS","$15K",,,55.490002,49.080002,,,,,,,,"1100043572",,
12169,"Vancouver",1,"08/13/18 00:00:00",1,11521,"CAN","$100K",,,49.16,-123.07,,,,,,,,"1100042418",,
12170,"Guiyang",1,"08/13/18 00:00:00",1,11568,"CHN","$25K",,,26.58,106.71,,,,,,,,"1100043533",,
12171,"Leipzig",2,"08/13/18 00:00:00",1,11522,"GER","$25K",,,51.189999,12.2,,,,,,,,"1100043447",,
12172,"Las Palmas De Gran Canaria",2,"08/13/18 00:00:00",1,12162,"ESP","$25K",,,28.059999,-15.24,,,,,,,,"1100043562",,
12173,"Nonthaburi",1,"08/13/18 00:00:00",1,12163,"THA","$25K",,,13.5,100.29,,,,,,,,"1100043154",,
12174,"Guayaquil",2,"08/13/18 00:00:00",0,12164,"ECU","$15K",,,-2.0999999,-79.5,,,,,,,,"1100043631",,
12175,"Cuneo",2,"08/13/18 00:00:00",0,11526,"ITA","$15K",,,44.23,7.3200002,,,,,,,,"1100043448",,
12176,"Gimcheon",1,"08/13/18 00:00:00",0,11408,"KOR","$15K",,,36.07,128.05,,,,,,,,"1100043361",,
12177,"Oldenzaal",2,"08/13/18 00:00:00",0,11527,"NED","$15K",,,52.189999,6.5599999,,,,,,,,"1100043450",,
12178,"Moscow",2,"08/13/18 00:00:00",0,11887,"RUS","$15K",,,55.450001,37.349998,,,,,,,,"1100043573",,
12179,"Braunschweig",2,"08/20/18 00:00:00",1,11532,"GER","$25K",,,52.16,10.31,,,,,,,,"1100043451",,
12180,"Tsukuba",1,"08/20/18 00:00:00",1,11534,"JPN","$25K",,,36.130001,140.06,,,,,,,,"1100042396",,
12181,"Wanfercee-Baulet",2,"08/20/18 00:00:00",0,11535,"BEL","$15K",,,50.25,4.2600002,,,,,,,,"1100043456",,
12182,"Budapest",2,"08/20/18 00:00:00",0,12103,"HUN","$15K",,,47.299999,19.049999,,,,,,,,"1100043453",,
12183,"Gimcheon",1,"08/20/18 00:00:00",0,12176,"KOR","$15K",,,36.07,128.05,,,,,,,,"1100043362",,
12184,"Rotterdam",2,"08/20/18 00:00:00",0,11537,"NED","$15K",,,51.549999,4.29,,,,,,,,"1100043455",,
12185,"Lambare",2,"08/20/18 00:00:00",0,11659,"PAR","$15K",,,-25.33,-57.639999,,,,,,,,"1100043708",,
12186,"Bucharest",2,"08/20/18 00:00:00",0,12117,"ROU","$15K",,,44.259998,26.059999,,,,,,,,"1100043452",,
12187,"Moscow",2,"08/20/18 00:00:00",0,12178,"RUS","$15K",,,55.450001,37.349998,,,,,,,,"1100043574",,
12188,"Vrnjacka Banja",2,"08/20/18 00:00:00",0,11540,"SRB","$15K",,,43.580002,20.91,,,,,,,,"1100043457",,
12189,"Caslano",2,"08/20/18 00:00:00",0,11541,"SUI","$15K",,,45.580002,8.5200005,,,,,,,,"1100043454",,
12190,"Budapest",2,"08/27/18 00:00:00",1,12182,"HUN","$60K",,,47.299999,19.049999,,,,,,,,"1100042575",,
12191,"Bagnatica",2,"08/27/18 00:00:00",1,11543,"ITA","$25K+H",,,42.25,12.09,,,,,,,,"1100043458",,
12192,"Nanao",4,"08/27/18 00:00:00",1,11544,"JPN","$25K",,,37.029999,136.58,,,,,,,,"1100042397",,
12193,"Almaty",2,"08/27/18 00:00:00",1,12115,"KAZ","$25K",,,43.150002,76.57,,,,,,,,"1100043351",,
12194,"Ricany",2,"08/27/18 00:00:00",0,11548,"CZE","$15K",,,49.990002,14.66,,,,,,,,"1100043461",,
12195,"Yeongwol",1,"08/27/18 00:00:00",0,11562,"KOR","$15K",,,37.18,128.47,,,,,,,,"1100043363",,
12196,"Haren",2,"08/27/18 00:00:00",0,,"NED","$15K",,,53.099998,6.3499999,,,,,,,,"1100043460",,
12197,"Asuncion",2,"08/27/18 00:00:00",0,11679,"PAR","$15K",,,-25.16,-57.400002,,,,,,,,"1100043709",,
12198,"Moscow",2,"08/27/18 00:00:00",0,12187,"RUS","$15K",,,55.450001,37.349998,,,,,,,,"1100043575",,
12199,"Nonthaburi",1,"08/27/18 00:00:00",0,12173,"THA","$15K",,,13.5,100.29,,,,,,,,"1100043558",,
12200,"Zagreb",2,"09/03/18 00:00:00",1,7648,"CRO","$60K",,,45.490002,15.58,,,,,,,,"1100043308",,
12201,"Montreux",2,"09/03/18 00:00:00",1,11523,"SUI","$60K",,,46.259998,6.5500002,,,,,,,,"1100043045",,
12202,"Sofia",2,"09/03/18 00:00:00",1,11554,"BUL","$25K",,,42.41,23.190001,,,,,,,,"1100043682",,
12203,"Prague",2,"09/03/18 00:00:00",0,12134,"CZE","$15K",,,50.049999,14.26,,,,,,,,"1100043686",,
12204,"Badenweiler",2,"09/03/18 00:00:00",0,11559,"GER","$15K",,,47.48,7.4000001,,,,,,,,"1100043685",,
12205,"Szekesfehervar",2,"09/03/18 00:00:00",0,11575,"HUN","$15K",,,47.119999,18.25,,,,,,,,"1100043684",,
12206,"Trieste",2,"09/03/18 00:00:00",0,11560,"ITA","$15K",,,45.400002,13.46,,,,,,,,"1100043683",,
12207,"Kyoto",3,"09/03/18 00:00:00",0,11561,"JPN","$15K",,,35,135.45,,,,,,,,"1100042398",,
12208,"Yeongwol",1,"09/03/18 00:00:00",0,12195,"KOR","$15K",,,37.18,128.47,,,,,,,,"1100043364",,
12209,"Luque",1,"09/03/18 00:00:00",0,11814,"PAR","$15K",,,-25.190001,-57.25,,,,,,,,"1100043710",,
12210,"Santarem",1,"09/03/18 00:00:00",0,11372,"POR","$15K",,,39.139999,-8.4099998,,,,,,,,"1100043687",,
12211,"Marbella",2,"09/03/18 00:00:00",0,,"ESP","$15K",,,36.310001,-4.5300002,,,,,,,,"1100043688",,
12212,"Nonthaburi",1,"09/03/18 00:00:00",0,12199,"THA","$15K",,,13.5,100.29,,,,,,,,"1100043564",,
12213,"Monastir",1,"09/03/18 00:00:00",0,8904,"TUN","$15K",,,35.470001,10.5,,,,,,,,"1100043413",,
12214,"Chicago",1,"09/03/18 00:00:00",1,,"USA","$150K",,,41.18,-72.559998,"2000                                                                                                                                                                                                                                                           ",,,,,"125K Series                                                                                                                                                                                                                                                    ",,,,
12215,"Biarritz",2,"09/10/18 00:00:00",1,11566,"FRA","$80K",,,43.290001,-1.34,,,,,,,,"1100042616",,
12216,"Santa Margherita Di Pula",2,"09/10/18 00:00:00",1,11966,"ITA","$25K",,,37.41,13.01,,,,,,,,"1100043867",,
12217,"Varna",2,"09/10/18 00:00:00",0,11587,"BUL","$15K",,,43.130001,27.549999,,,,,,,,"1100043697",,
12218,"Anning",2,"09/10/18 00:00:00",0,11870,"CHN","$15K",,,24.549999,102.29,,,,,,,,"1100043534",,
12219,"Frydek Mistek",2,"09/10/18 00:00:00",0,,"CZE","$15K",,,49.41,18.219999,,,,,,,,"1100043689",,
12220,"Cairo",2,"09/10/18 00:00:00",0,12000,"EGY","$15K",,,30.030001,31.15,,,,,,,,"1100043651",,
12221,"Almaty",2,"09/10/18 00:00:00",0,12193,"KAZ","$15K",,,43.150002,76.57,,,,,,,,"1100043171",,
12222,"Montemor-O-Novo",1,"09/10/18 00:00:00",0,11380,"POR","$15K",,,38.389999,8.1300001,,,,,,,,"1100043690",,
12223,"Ceuta",1,"09/10/18 00:00:00",0,,"ESP","$15K",,,35.529999,-5.1900001,,,,,,,,"1100043698",,
12224,"Monastir",1,"09/10/18 00:00:00",0,12213,"TUN","$15K",,,35.470001,10.5,,,,,,,,"1100043414",,
12225,"Saint-Malo",2,"09/17/18 00:00:00",1,11582,"FRA","$60K+H",,,48.650002,-2.01,,,,,,,,"1100043063",,
12226,"Cairns",1,"09/17/18 00:00:00",1,11623,"AUS","$25K",,,-16.549999,145.46001,,,,,,,,"1100043520",,
12227,"Dobrich",2,"09/17/18 00:00:00",1,10927,"BUL","$25K",,,43.34,27.5,,,,,,,,"1100043699",,
12228,"Santa Margherita Di Pula",2,"09/17/18 00:00:00",1,12216,"ITA","$25K",,,37.41,13.01,,,,,,,,"1100043868",,
12229,"Podgorica",2,"09/17/18 00:00:00",1,11585,"MNE","$25K",,,42.259998,19.139999,,,,,,,,"1100043772",,
12230,"Lisbon",1,"09/17/18 00:00:00",1,11616,"POR","$25K",,,38.43,-9.0799999,,,,,,,,"1100043718",,
12231,"Lubbock",1,"09/17/18 00:00:00",1,11586,"USA","$25K",,,33.349998,-101.51,,,,,,,,"1100043320",,
12232,"Buenos Aires",2,"09/17/18 00:00:00",0,11631,"ARG","$15K",,,-34.369999,-58.27,,,,,,,,"1100043605",,
12233,"Anning",2,"09/17/18 00:00:00",0,12218,"CHN","$15K",,,24.549999,102.29,,,,,,,,"1100043535",,
12234,"Cairo",2,"09/17/18 00:00:00",0,12220,"EGY","$15K",,,30.030001,31.15,,,,,,,,"1100043652",,
12235,"Batumi",1,"09/17/18 00:00:00",0,11569,"GEO","$15K",,,41.380001,41.380001,,,,,,,,"1100044056",,
12236,"Shymkent",2,"09/17/18 00:00:00",0,11960,"KAZ","$15K",,,42.360001,69.470001,,,,,,,,"1100043172",,
12237,"Monastir",1,"09/17/18 00:00:00",0,12224,"TUN","$15K",,,35.470001,10.5,,,,,,,,"1100043415",,
12238,"Antalya",1,"09/17/18 00:00:00",0,12052,"TUR","$15K",,,36.529999,30.42,,,,,,,,"1100043731",,
12239,"Darwin",1,"09/24/18 00:00:00",1,7664,"AUS","$60K",,,-12.28,130.5,,,,,,,,"1100043521",,
12240,"Valencia",2,"09/24/18 00:00:00",1,11711,"ESP","$60K+H",,,39.279999,-0.22,,,,,,,,"1100043639",,
12241,"Templeton",1,"09/24/18 00:00:00",1,11595,"USA","$60K",,,35.330002,-120.42,,,,,,,,"1100043324",,
12242,"Clermont-Ferrand",3,"09/24/18 00:00:00",1,11597,"FRA","$25K",,,45.470001,3.05,,,,,,,,"1100043691",,
12243,"Santa Margherita Di Pula",2,"09/24/18 00:00:00",1,12228,"ITA","$25K",,,37.41,13.01,,,,,,,,"1100043869",,
12244,"Obidos",4,"09/24/18 00:00:00",1,12058,"POR","$25K",,,39.360001,-9.1599998,,,,,,,,"1100043692",,
12245,"Anning",2,"09/24/18 00:00:00",0,12233,"CHN","$15K",,,24.549999,102.29,,,,,,,,"1100043536",,
12246,"Brno",2,"09/24/18 00:00:00",0,11601,"CZE","$15K",,,49.119999,16.370001,,,,,,,,"1100043695",,
12247,"Cairo",2,"09/24/18 00:00:00",0,12234,"EGY","$15K",,,30.030001,31.15,,,,,,,,"1100043653",,
12248,"Shymkent",2,"09/24/18 00:00:00",0,12236,"KAZ","$15K",,,42.360001,69.470001,,,,,,,,"1100043173",,
12249,"Melilla",2,"09/24/18 00:00:00",0,11605,"ESP","$15K",,,35.310001,-2.95,,,,,,,,"1100043693",,
12250,"Monastir",1,"09/24/18 00:00:00",0,12237,"TUN","$15K",,,35.470001,10.5,,,,,,,,"1100043416",,
12251,"Antalya",1,"09/24/18 00:00:00",0,12238,"TUR","$15K",,,36.529999,30.42,,,,,,,,"1100043732",,
12252,"Chornomorsk",2,"09/24/18 00:00:00",0,,"UKR","$15K",,,46.299999,30.66,,,,,,,,"1100043694",,
12253,"Hilton Head Island",2,"09/24/18 00:00:00",0,11622,"USA","$15K",,,32.130001,-80.449997,,,,,,,,"1100043327",,
12254,"Stockton",1,"10/01/18 00:00:00",1,11472,"USA","$60K",,,37.57,-121.17,,,,,,,,"1100043329",,
12255,"Brisbane",1,"10/01/18 00:00:00",1,11596,"AUS","$25K",,,-27.280001,153.02,,,,,,,,"1100043523",,
12256,"Santa Margherita Di Pula",2,"10/01/18 00:00:00",1,12243,"ITA","$25K",,,37.41,13.01,,,,,,,,"1100043916",,
12257,"Lagos",1,"10/01/18 00:00:00",1,11641,"NGR","$25K",,,6.27,3.24,,,,,,,,"1100043706",,
12258,"Obidos",4,"10/01/18 00:00:00",1,12244,"POR","$25K",,,39.360001,-9.1599998,,,,,,,,"1100043921",,
12259,"Charleston",2,"10/01/18 00:00:00",1,11986,"USA","$25K",,,32.470001,-79.559998,,,,,,,,"1100043330",,
12260,"Sozopol",1,"10/01/18 00:00:00",0,11613,"BUL","$15K",,,42.25,27.42,,,,,,,,"1100043969",,
12261,"Sharm El Sheikh",1,"10/01/18 00:00:00",0,11959,"EGY","$15K",,,27.51,34.16,,,,,,,,"1100043587",,
12262,"Herzlia",1,"10/01/18 00:00:00",0,11426,"ISR","$15K",,,32.099998,34.509998,,,,,,,,"1100043938",,
12263,"Telde",2,"10/01/18 00:00:00",0,11617,"ESP","$15K",,,28.059999,-15.24,,,,,,,,"1100043941",,
12264,"Monastir",1,"10/01/18 00:00:00",0,12250,"TUN","$15K",,,35.470001,10.5,,,,,,,,"1100043417",,
12265,"Antalya",1,"10/01/18 00:00:00",0,12251,"TUR","$15K",,,36.529999,30.42,,,,,,,,"1100043925",,
12266,"Chornomorsk",2,"10/01/18 00:00:00",0,12252,"UKR","$15K",,,46.299999,30.66,,,,,,,,"1100043937",,
12267,"Toowoomba",1,"10/08/18 00:00:00",1,11610,"AUS","$25K",,,-27.33,151.57001,,,,,,,,"1100043524",,
12268,"Cherboug-En-Cotentin",3,"10/08/18 00:00:00",1,11624,"FRA","$25K",,,49.389999,-1.39,,,,,,,,"1100043948",,
12269,"Santa Margherita Di Pula",2,"10/08/18 00:00:00",1,12256,"ITA","$25K",,,37.41,13.01,,,,,,,,"1100043917",,
12270,"Makinohara",4,"10/08/18 00:00:00",1,11626,"JPN","$25K",,,35.279999,136.05,,,,,,,,"1100042399",,
12271,"Lagos",1,"10/08/18 00:00:00",1,12257,"NGR","$25K",,,6.27,3.24,,,,,,,,"1100043707",,
12272,"Obidos",4,"10/08/18 00:00:00",1,12258,"POR","$25K",,,39.360001,-9.1599998,,,,,,,,"1100043922",,
12273,"Riba - Roja De Turia",2,"10/08/18 00:00:00",1,11645,"ESP","$25K",,,39.549999,-0.56999999,,,,,,,,"1100043942",,
12274,"Sharm El Sheikh",1,"10/08/18 00:00:00",0,12261,"EGY","$15K",,,27.51,34.16,,,,,,,,"1100043588",,
12275,"Ashkelon",1,"10/08/18 00:00:00",0,10933,"ISR","$15K",,,31.379999,34.32,,,,,,,,"1100043939",,
12276,"Monastir",1,"10/08/18 00:00:00",0,12264,"TUN","$15K",,,35.470001,10.5,,,,,,,,"1100043418",,
12277,"Antalya",1,"10/08/18 00:00:00",0,12265,"TUR","$15K",,,36.529999,30.42,,,,,,,,"1100043926",,
12278,"Suzhou",1,"10/15/18 00:00:00",1,11637,"CHN","$100K",,,31.18,120.37,,,,,,,,"1100043744",,
12279,"Joue-Les-Tours",3,"10/15/18 00:00:00",1,11638,"FRA","$25K",,,47.209999,0.40000001,,,,,,,,"1100043949",,
12280,"Santa Margherita Di Pula",2,"10/15/18 00:00:00",1,12269,"ITA","$25K",,,37.41,13.01,,,,,,,,"1100043918",,
12281,"Hamamatsu",4,"10/15/18 00:00:00",1,11640,"JPN","$25K",,,34.419998,137.44,,,,,,,,"1100042400",,
12282,"Seville",2,"10/15/18 00:00:00",1,11629,"ESP","$25K",,,37.23,-5.5900002,,,,,,,,"1100043943",,
12283,"Florence",1,"10/15/18 00:00:00",1,11643,"USA","$25K",,,34.119999,-79.459999,,,,,,,,"1100043331",,
12284,"Sharm El Sheikh",1,"10/15/18 00:00:00",0,12274,"EGY","$15K",,,27.51,34.16,,,,,,,,"1100043589",,
12285,"Ofakim",1,"10/15/18 00:00:00",0,,"ISR","$15K",,,31.17,34.369999,,,,,,,,"1100043940",,
12286,"Cantanhede",4,"10/15/18 00:00:00",0,11466,"POR","$15K",,,40.209999,-8.3599997,,,,,,,,"1100043970",,
12287,"Monastir",1,"10/15/18 00:00:00",0,12276,"TUN","$15K",,,35.470001,10.5,,,,,,,,"1100043778",,
12288,"Antalya",1,"10/15/18 00:00:00",0,12277,"TUR","$15K",,,36.529999,30.42,,,,,,,,"1100043927",,
12289,"Poitiers",3,"10/22/18 00:00:00",1,11649,"FRA","$80K",,,46.349998,0.2,,,,,,,,"1100043613",,
12290,"Macon",1,"10/22/18 00:00:00",1,11650,"USA","$80K",,,32.5,-83.379997,,,,,,,,"1100043332",,
12291,"Bendigo",1,"10/22/18 00:00:00",1,11686,"AUS","$60K",,,-36.459999,144.17,,,,,,,,"1100043525",,
12292,"Saguenay",3,"10/22/18 00:00:00",1,11651,"CAN","$60K",,,48.220001,-71,,,,,,,,"1100043225",,
12293,"Nanning",1,"10/22/18 00:00:00",1,11298,"CHN","$25K",,,22.49,108.19,,,,,,,,"1100043746",,
12294,"Santa Margherita Di Pula",2,"10/22/18 00:00:00",1,12280,"ITA","$25K",,,37.41,13.01,,,,,,,,"1100043919",,
12295,"Oslo",3,"10/22/18 00:00:00",1,11706,"NOR","$25K",,,59.549999,10.45,,,,,,,,"1100043953",,
12296,"Istanbul",3,"10/22/18 00:00:00",1,11945,"TUR","$25K",,,41.009998,28.58,,,,,,,,"1100043928",,
12297,"Sharm El Sheikh",1,"10/22/18 00:00:00",0,12284,"EGY","$15K",,,27.51,34.16,,,,,,,,"1100043590",,
12298,"Lousada",3,"10/22/18 00:00:00",0,,"POR","$15K",,,38.529999,-9.1199999,,,,,,,,"1100043923",,
12299,"Stockholm",3,"10/22/18 00:00:00",0,11680,"SWE","$15K",,,59.200001,18.030001,,,,,,,,"1100043951",,
12300,"Monastir",1,"10/22/18 00:00:00",0,12287,"TUN","$15K",,,35.470001,10.5,,,,,,,,"1100043779",,
12301,"L&T Mumbai Open - Mumbai",1,"10/29/18 00:00:00",1,11666,"IND","$125K",,,18.58,72.5,"1100                                                                                                                                                                                                                                                           ",344,344,6235,6236,"125K Series                                                                                                                                                                                                                                                    ",,,,
12302,"Engie Open de Limoges - Limoges",3,"11/05/18 00:00:00",1,11662,"FRA","$125K",,"http://www.engieopendelimoges.fr/",45.5,1.16,"1072                                                                                                                                                                                                                                                           ",344,344,6448,6449,"125K Series                                                                                                                                                                                                                                                    ",,,,
