TOUR,DATE_GAME,ID1,ID2,ROUND,DRAW,RESULT,COMPLETE,LIVE,TIME_GAME,RESERVE_INT,RESERVE_CHAR
20527,,3700,3700,5,1,,,,,,
20527,,3700,3700,5,2,,,,,,
20527,,3700,3700,5,3,,,,,,
20527,,3700,3700,5,4,,,,,,
20527,,3700,3700,5,5,,,,,,
20527,,3700,3700,5,6,,,,,,
20527,,3700,3700,5,7,,,,,,
20527,,3700,3700,5,8,,,,,,
20527,,3700,3700,9,1,,,,,,
20527,,3700,3700,9,2,,,,,,
20527,,3700,3700,9,3,,,,,,
20527,,3700,3700,9,4,,,,,,
20527,,3700,3700,10,1,,,,,,
20527,,3700,3700,10,2,,,,,,
20527,,3700,3700,12,1,,,,,,
20528,"03/30/25 23:30:00",47324,79683,1,1,,,,,,
20528,,60496,62404,1,2,,,,,,
20528,"03/30/25 22:00:00",82262,36612,1,3,,,,,,
20528,"03/30/25 22:00:00",90506,30944,1,4,,,,,,
20528,,64258,60341,1,5,,,,,,
20528,"03/30/25 20:30:00",84849,50128,1,6,,,,,,
20528,"03/30/25 22:30:00",46749,52188,1,7,,,,,,
20528,"03/30/25 23:30:00",116041,42150,1,8,,,,,,
20528,"03/30/25 19:00:00",74151,93641,1,9,,,,,,
20528,"03/30/25 20:30:00",99285,43645,1,10,,,,,,
20528,"03/30/25 19:00:00",62722,50848,1,11,,,,,,
20528,"03/30/25 19:00:00",98292,20702,1,12,,,,,,
20528,,3700,3700,3,1,,,,,,
20528,,3700,3700,3,2,,,,,,
20528,,3700,3700,3,3,,,,,,
20528,,3700,3700,3,4,,,,,,
20528,,3700,3700,3,5,,,,,,
20528,,3700,3700,3,6,,,,,,
20528,"03/31/25 19:00:00",52394,26221,4,1,,,,,,
20528,"03/31/25 19:00:00",22323,99691,4,2,,,,,,
20528,"03/31/25 19:00:00",89396,46407,4,3,,,,,,
20528,"03/31/25 19:00:00",87283,34968,4,4,,,,,,
20528,"03/31/25 19:00:00",35297,28685,4,5,,,,,,
20528,"03/31/25 19:00:00",30626,16998,4,6,,,,,,
20528,,3700,76333,4,7,,,,,,
20528,,3700,28932,4,8,,,,,,
20528,,36617,23142,4,9,,,,,,
20528,,3700,54207,4,10,,,,,,
20528,,92349,20465,4,11,,,,,,
20528,,63018,29906,4,12,,,,,,
20528,,44555,3700,4,13,,,,,,
20528,,81980,3700,4,14,,,,,,
20528,,11522,3700,4,15,,,,,,
20528,,56274,39043,4,16,,,,,,
20528,,3700,3700,5,1,,,,,,
20528,,3700,3700,5,2,,,,,,
20528,,3700,3700,5,3,,,,,,
20528,,3700,3700,5,4,,,,,,
20528,,3700,3700,5,5,,,,,,
20528,,3700,3700,5,6,,,,,,
20528,,3700,3700,5,7,,,,,,
20528,,3700,3700,5,8,,,,,,
20528,,3700,3700,9,1,,,,,,
20528,,3700,3700,9,2,,,,,,
20528,,3700,3700,9,3,,,,,,
20528,,3700,3700,9,4,,,,,,
20528,,3700,3700,10,1,,,,,,
20528,,3700,3700,10,2,,,,,,
20528,,3700,3700,12,1,,,,,,
20527,"03/30/25 20:30:00",89099,34423,1,1,,,,,,
20527,"03/30/25 20:30:00",42123,75578,1,2,,,,,,
20527,"03/30/25 17:30:00",36257,65383,1,3,,,,,,
20527,"03/30/25 17:30:00",109290,36772,1,4,,,,,,
20527,"03/30/25 16:00:00",51081,91265,1,5,,,,,,
20617,,65698,115739,1,13,,,,,,
20617,,103100,52530,1,14,,,,,,
20617,,46998,26093,1,15,,,,,,
20617,,118516,72017,1,16,,,,,,
20617,,3700,3700,3,1,,,,,,
20617,,3700,3700,3,2,,,,,,
20617,,3700,3700,3,3,,,,,,
20617,,3700,3700,3,4,,,,,,
20617,,3700,3700,3,5,,,,,,
20617,,3700,3700,3,6,,,,,,
20617,,3700,3700,3,7,,,,,,
20617,,3700,3700,3,8,,,,,,
20618,,71622,3700,1,1,"bye",,,,,
20618,,117758,83928,1,2,,,,,,
20618,,116888,59154,1,3,"6-1 6-4",,,,,
20618,,101054,3700,1,4,"bye",,,,,
20618,,89235,3700,1,5,"bye",,,,,
20618,,47973,111164,1,6,,,,,,
20618,,113791,95329,1,7,,,,,,
20618,,84941,3700,1,9,"bye",,,,,
20618,,101305,101144,1,10,"w/o",,,,,
20618,,66518,87751,1,11,"w/o",,,,,
20618,,68190,115058,1,12,"w/o",,,,,
20618,,38079,3700,1,13,"bye",,,,,
20618,,116326,99960,1,14,,,,,,
20618,,102798,117254,1,15,,,,,,
20618,,41298,96091,1,16,,,,,,
20618,,54965,3700,1,17,"bye",,,,,
20618,,100231,116725,1,18,,,,,,
20618,,116903,102643,1,19,"w/o",,,,,
20618,,118517,80942,1,20,,,,,,
20618,,90391,3700,1,21,"bye",,,,,
20618,,104850,113982,1,22,,,,,,
20618,,112829,105806,1,23,,,,,,
20618,,101419,96544,1,24,,,,,,
20618,,95667,3700,1,25,"bye",,,,,
20618,,92069,97756,1,26,,,,,,
20618,,118518,59841,1,27,,,,,,
20618,,109287,92341,1,28,,,,,,
20618,,40029,3700,1,29,"bye",,,,,
20618,,94336,99585,1,30,,,,,,
20618,,49076,100979,1,31,,,,,,
20618,,65902,96543,1,32,,,,,,
20618,,71622,3700,2,1,,,,,,
20618,,116888,101054,2,2,,,,,,
20618,,89235,3700,2,3,,,,,,
20618,,3700,115746,2,4,,,,,,
20618,,84941,101305,2,5,,,,,,
20618,,66518,68190,2,6,,,,,,
20618,,38079,3700,2,7,,,,,,
20618,,3700,3700,2,8,,,,,,
20618,,54965,3700,2,9,,,,,,
20618,,116903,3700,2,10,,,,,,
20618,,90391,3700,2,11,,,,,,
20618,,3700,3700,2,12,,,,,,
20618,,95667,3700,2,13,,,,,,
20618,,3700,3700,2,14,,,,,,
20618,,40029,3700,2,15,,,,,,
20618,,3700,3700,2,16,,,,,,
20618,,3700,3700,3,1,,,,,,
20618,,3700,3700,3,2,,,,,,
20618,,3700,3700,3,3,,,,,,
20618,,3700,3700,3,4,,,,,,
20618,,3700,3700,3,5,,,,,,
20618,,3700,3700,3,6,,,,,,
20618,,3700,3700,3,7,,,,,,
20618,,3700,3700,3,8,,,,,,
20330,"03/30/25 12:30:00",14716,36594,1,1,,,,,,
20330,"03/30/25 11:00:00",97365,27205,1,2,"6-2 6-0",,,,,
20330,"03/30/25 11:00:00",9675,94493,1,3,"6-2 3-6 6-4",,,,,
20330,"03/30/25 11:00:00",83554,26218,1,4,"6-4 7-6(6)",,,,,
20330,"03/30/25 14:00:00",44595,53726,1,5,,,,,,
20526,,3700,3700,5,2,,,,,,
20526,,3700,3700,5,3,,,,,,
20526,,3700,3700,5,4,,,,,,
20526,,3700,3700,5,5,,,,,,
20526,,3700,3700,5,6,,,,,,
20526,,3700,3700,5,7,,,,,,
20526,,3700,3700,5,8,,,,,,
20526,,3700,3700,9,1,,,,,,
20526,,3700,3700,9,2,,,,,,
20526,,3700,3700,9,3,,,,,,
20526,,3700,3700,9,4,,,,,,
20526,,3700,3700,10,1,,,,,,
20526,,3700,3700,10,2,,,,,,
20526,,3700,3700,12,1,,,,,,
20528,,114210,118519,4,1,,,,,,
20528,,118520,117646,4,2,,,,,,
20528,,118521,99965,4,3,,,,,,
20528,,95517,118522,4,4,,,,,,
20528,,116001,118523,4,5,,,,,,
20528,,118322,72123,4,6,,,,,,
20528,,118524,118525,4,7,,,,,,
20528,,118526,116764,4,8,,,,,,
20528,,3699,3699,9,1,,,,,,
20528,,3699,3699,9,2,,,,,,
20528,,3699,3699,9,3,,,,,,
20528,,3699,3699,9,4,,,,,,
20528,,3699,3699,10,1,,,,,,
20528,,3699,3699,10,2,,,,,,
20528,,3699,3699,12,1,,,,,,
20525,,29180,6691,4,1,,,,,,
20525,,91448,51853,4,2,,,,,,
20525,,3700,38973,4,3,,,,,,
20525,,17264,29665,4,4,,,,,,
20525,,81189,3700,4,5,,,,,,
20525,"03/31/25 11:00:00",46748,32887,4,6,,,,,,
20525,"03/31/25 11:00:00",100194,83314,4,7,,,,,,
20525,"03/31/25 11:00:00",23100,87766,4,8,,,,,,
20525,,26421,18771,4,9,,,,,,
20525,,3700,31290,4,10,,,,,,
20525,,76010,3700,4,11,,,,,,
20525,,79113,6101,4,12,,,,,,
20525,"03/31/25 11:00:00",79088,48013,4,13,,,,,,
20525,,87277,3700,4,14,,,,,,
20525,,3700,38273,4,15,,,,,,
20525,,48396,27547,4,16,,,,,,
20525,,3700,3700,5,1,,,,,,
20525,,3700,3700,5,2,,,,,,
20525,,3700,3700,5,3,,,,,,
20525,,3700,3700,5,4,,,,,,
20525,,3700,3700,5,5,,,,,,
20525,,3700,3700,5,6,,,,,,
20525,,3700,3700,5,7,,,,,,
20525,,3700,3700,5,8,,,,,,
20525,,3700,3700,9,1,,,,,,
20525,,3700,3700,9,2,,,,,,
20525,,3700,3700,9,3,,,,,,
20525,,3700,3700,9,4,,,,,,
20525,,3700,3700,10,1,,,,,,
20525,,3700,3700,10,2,,,,,,
20525,,3700,3700,12,1,,,,,,
20577,"03/30/25 00:25:00",79066,79067,10,2,"6-2 6-3",,,,,
20331,"03/30/25 01:15:00",17123,73399,1,3,"5-7 3-1 ret.",,,,,
20527,"03/31/25 16:00:00",30849,81995,4,1,,,,,,
20527,"03/31/25 16:00:00",12534,50000,4,2,,,,,,
20527,"03/31/25 16:00:00",69729,44217,4,3,,,,,,
20527,"03/31/25 16:00:00",35296,23301,4,4,,,,,,
20527,"03/31/25 16:00:00",26153,77659,4,5,,,,,,
20527,,3700,64916,4,6,,,,,,
20527,,18348,3700,4,7,,,,,,
20527,,3700,73983,4,8,,,,,,
20527,,66379,92294,4,9,,,,,,
20527,,29905,61966,4,10,,,,,,
20527,,89131,81784,4,11,,,,,,
20527,"03/30/25 17:30:00",88550,67172,1,6,,,,,,
20527,"03/30/25 16:00:00",65733,91347,1,7,,,,,,
20527,"03/30/25 16:00:00",30367,32811,1,8,,,,,,
20527,"03/30/25 20:30:00",63847,85002,1,9,,,,,,
20527,"03/30/25 19:00:00",91266,51086,1,10,,,,,,
20527,"03/30/25 19:00:00",82696,49212,1,11,,,,,,
20527,"03/30/25 19:00:00",37728,13804,1,12,,,,,,
20527,,3700,3700,3,1,,,,,,
20527,,3700,3700,3,2,,,,,,
20527,,3700,3700,3,3,,,,,,
20527,,3700,3700,3,4,,,,,,
20527,,3700,3700,3,5,,,,,,
20527,,3700,3700,3,6,,,,,,
20573,,118309,117859,10,2,"7-6(4) 4-6 13-11",,,,,
20577,,118459,115833,12,1,"6-2 6-7(4) 10-1",,,,,
20593,,68389,45254,1,1,"6-4 6-3",,,,,
20593,,23087,118513,1,9,"6-2 6-3",,,,,
20593,,103327,104631,1,16,"6-3 6-2",,,,,
