id_p,tm,tmw,tml,aces,df,fs,wfs,wss,bps,bpw,fsp,fssp
22979,6,3,3,41,21,54,72,52,61,29,0,0
23073,8,4,4,9,17,55,62,50,56,50,0,0
23079,21,6,15,42,33,62,66,50,57,34,0,0
23082,40,19,21,207,65,63,69,49,60,38,0,0
23087,23,14,9,62,27,63,64,52,56,42,0,0
23144,7,1,6,7,17,61,51,46,49,31,0,0
23160,1,0,1,1,5,45,40,27,0,0,0,0
23197,1,0,1,1,5,54,69,39,33,33,0,0
23471,25,11,14,79,37,60,69,50,55,42,0,0
23643,34,17,17,96,189,60,64,44,52,43,0,0
23736,3,1,2,18,2,75,67,59,63,41,0,0
23748,14,5,9,25,31,67,65,44,54,42,0,0
23830,26,13,13,57,37,70,61,46,61,44,0,0
24001,2,1,1,4,2,60,72,39,0,66,0,0
24074,1,0,1,2,2,75,57,13,42,0,0,0
24280,1,0,1,4,5,61,74,45,80,40,0,0
24700,1,0,1,2,0,74,50,18,44,0,0,0
24797,8,1,7,11,17,57,65,51,45,44,0,0
24843,4,0,4,15,6,54,62,39,57,11,0,0
24875,15,8,7,60,50,63,67,44,60,43,0,0
25032,2,1,1,6,4,64,64,46,62,11,0,0
25077,5,2,3,34,14,68,68,56,72,32,0,0
25082,2,0,2,1,7,50,51,35,36,16,0,0
25372,11,6,5,23,24,65,65,53,56,46,0,0
25403,1,0,1,0,6,53,51,60,57,0,0,0
25546,17,9,8,37,25,66,65,48,58,46,0,0
25575,1,0,1,0,3,67,48,16,37,0,0,0
25708,6,0,6,11,16,54,50,44,48,26,0,0
25861,5,1,4,3,15,66,58,44,48,46,0,0
26046,4,3,1,6,7,73,63,45,61,45,0,0
26059,9,3,6,24,42,59,64,48,53,37,0,0
26061,3,3,0,14,6,68,72,49,72,46,0,0
26093,4,0,4,2,3,73,66,44,42,42,0,0
26099,1,0,1,2,1,72,50,43,50,12,0,0
26143,33,12,21,59,82,64,65,47,59,36,0,0
26269,7,0,7,16,16,68,57,42,46,30,0,0
26514,6,2,4,16,21,62,65,43,60,36,0,0
26624,22,11,11,40,68,64,62,45,57,46,0,0
26831,11,5,6,7,26,66,60,48,53,43,0,0
26887,7,2,5,33,14,58,68,51,53,37,0,0
26900,15,7,8,35,44,56,67,50,56,45,0,0
26935,18,8,10,92,27,64,65,49,63,37,0,0
26995,1,0,1,7,0,67,70,40,0,0,0,0
27012,41,15,26,31,101,66,59,46,54,41,0,0
27056,1,0,1,0,3,73,61,50,50,100,0,0
27084,1,0,1,5,3,73,64,37,50,33,0,0
27120,1,0,1,3,3,46,57,42,44,57,0,0
27177,5,3,2,2,7,71,56,58,51,50,0,0
27218,4,1,3,10,18,50,66,47,60,41,0,0
27336,1,0,1,1,5,50,59,19,50,0,0,0
27357,23,10,13,44,71,65,59,41,54,41,0,0
27425,1,1,0,0,2,78,69,58,50,62,0,0
27478,24,9,15,35,63,63,60,44,45,42,0,0
27531,10,3,7,78,55,54,71,50,48,34,0,0
27532,1,0,1,4,4,61,43,51,54,0,0,0
27539,53,18,35,146,88,60,64,46,52,40,0,0
27592,7,0,7,43,24,57,70,39,62,26,0,0
27694,3,2,1,0,3,71,66,43,42,64,0,0
27779,11,2,9,31,53,60,61,41,55,37,0,0
28194,6,3,3,5,9,71,64,59,51,30,0,0
28289,2,0,2,1,1,63,54,58,50,27,0,0
28296,2,0,2,5,5,65,48,72,52,42,192,175
28384,5,1,4,21,14,60,67,41,53,45,0,0
28566,11,4,7,17,70,65,62,43,53,46,0,0
28763,36,23,13,93,28,68,66,56,61,47,0,0
28856,31,16,15,65,108,59,66,47,55,41,0,0
28891,8,5,3,7,15,67,62,48,51,49,0,0
28905,1,0,1,0,4,64,33,13,12,50,0,0
28923,6,2,4,16,14,52,64,47,48,35,0,0
28935,22,12,10,56,73,67,67,44,56,47,0,0
28936,42,24,18,111,112,61,68,49,57,45,0,0
28993,42,22,20,124,76,68,68,51,53,42,0,0
28995,2,1,1,2,8,70,56,36,38,33,0,0
29035,1,0,1,5,3,65,58,55,50,50,0,0
29038,15,4,11,31,27,57,65,56,57,42,0,0
29053,1,0,1,5,4,50,76,51,66,25,0,0
29121,31,16,15,176,95,59,71,46,60,36,0,0
29149,20,10,10,44,41,69,65,49,57,50,0,0
29151,26,16,10,59,31,72,65,53,52,46,0,0
29255,4,1,3,32,37,47,72,47,64,37,0,0
29257,17,10,7,51,20,67,68,53,62,42,0,0
29275,26,12,14,109,60,62,66,43,53,43,0,0
29290,11,3,8,10,41,59,58,38,38,46,0,0
29451,10,4,6,7,24,64,61,49,38,38,0,0
29458,29,18,11,79,82,58,69,49,56,47,0,0
29463,22,9,13,245,109,52,75,49,61,35,0,0
29591,8,4,4,25,13,60,67,47,52,54,0,0
29617,11,6,5,34,43,59,71,48,59,40,0,0
29676,2,0,2,4,16,48,58,26,35,20,0,0
29721,2,1,1,2,2,67,60,40,40,50,0,0
29771,1,0,1,1,0,68,58,25,68,0,0,0
29773,33,16,17,209,95,63,71,46,58,41,0,0
29779,8,4,4,32,22,65,65,53,56,38,0,0
29792,1,0,1,1,1,68,59,60,50,37,0,0
29810,35,13,22,107,89,67,63,47,56,45,0,0
29813,4,1,3,6,11,65,58,40,44,63,0,0
29826,1,0,1,6,5,58,56,46,28,33,0,0
29833,13,8,5,57,58,61,68,49,56,44,0,0
29866,23,11,12,101,52,59,68,49,59,46,0,0
29890,5,0,5,17,17,53,65,42,44,45,0,0
29902,2,0,2,4,9,51,61,36,43,50,0,0
29903,1,0,1,0,5,79,50,23,50,40,0,0
29919,18,4,14,20,39,67,56,43,50,43,0,0
29959,4,0,4,34,12,63,70,49,50,15,0,0
29975,2,0,2,0,7,48,33,24,23,18,0,0
29980,26,5,21,57,240,56,64,38,49,38,0,0
30021,2,1,1,7,1,65,61,54,56,31,0,0
30096,15,5,10,65,56,55,68,43,44,38,0,0
30119,5,2,3,4,14,66,64,43,51,55,0,0
30218,3,0,3,7,6,60,50,36,36,62,0,0
30309,1,0,1,4,5,50,86,9,42,0,0,0
30367,10,2,8,45,50,61,67,44,54,36,0,0
30387,3,0,3,1,8,50,35,19,15,0,0,0
30406,2,0,2,8,7,66,58,46,63,28,0,0
30465,3,0,3,6,13,63,51,38,36,50,0,0
30468,6,2,4,17,37,64,59,47,50,46,0,0
30742,33,11,22,164,120,55,65,43,52,48,0,0
30795,19,8,11,49,76,58,65,48,59,28,0,0
30798,4,1,3,6,24,57,64,45,61,25,0,0
30814,26,12,14,38,95,62,63,44,50,44,0,0
30867,6,0,6,34,14,59,69,37,54,22,0,0
30873,3,1,2,7,18,49,56,44,43,53,0,0
30893,39,21,18,129,103,61,66,50,60,41,0,0
30894,30,12,18,26,84,65,58,44,55,53,0,0
31115,2,0,2,3,6,56,50,37,40,50,0,0
31210,17,4,13,110,101,53,71,43,60,34,0,0
31248,1,0,1,2,3,56,82,40,87,33,0,0
31315,3,2,1,16,5,65,70,54,61,64,0,0
31384,19,9,10,112,35,57,74,48,62,41,0,0
31399,6,2,4,3,10,62,60,46,50,34,0,0
31467,3,1,2,6,14,60,62,38,63,53,0,0
31479,14,4,10,50,32,59,61,51,50,45,0,0
31481,22,9,13,68,81,58,66,44,57,42,0,0
31494,1,0,1,0,3,48,50,11,28,0,0,0
31500,7,3,4,33,18,64,67,42,58,33,0,0
31509,3,2,1,6,21,57,71,42,54,50,0,0
31512,14,8,6,53,51,53,72,48,61,45,0,0
31517,32,11,21,53,95,68,58,42,50,43,0,0
31540,5,1,4,3,15,67,55,41,41,58,0,0
31588,1,0,1,0,3,50,53,42,25,57,0,0
31600,23,9,14,51,75,63,63,46,50,45,0,0
31667,11,3,8,3,45,66,55,39,47,41,0,0
31726,9,4,5,39,26,60,65,47,56,41,0,0
31745,13,4,9,9,29,51,65,45,60,49,0,0
31862,2,0,2,1,8,55,43,37,45,37,0,0
31869,3,0,3,3,6,53,50,45,48,33,0,0
31900,4,2,2,5,8,81,57,39,58,46,0,0
31966,1,0,1,2,0,66,62,45,72,25,0,0
32243,5,1,4,11,4,65,59,50,51,29,0,0
32324,1,0,1,4,5,47,60,35,28,100,0,0
32375,1,0,1,0,7,66,59,34,63,50,0,0
32510,24,8,16,82,46,62,65,44,55,40,0,0
32580,1,0,1,0,8,46,50,31,40,33,0,0
32671,2,0,2,0,7,56,47,38,37,0,0,0
32723,17,9,8,91,58,57,69,50,63,35,0,0
32757,2,1,1,8,6,66,59,44,35,39,0,0
32844,11,4,7,31,14,61,66,43,55,40,0,0
32856,7,2,5,20,22,65,58,48,50,44,0,0
32963,2,1,1,3,16,37,69,45,55,58,0,0
33030,8,4,4,30,26,57,66,49,62,44,0,0
33060,9,2,7,9,32,60,64,38,60,36,0,0
33101,26,9,17,44,98,58,62,42,49,40,0,0
33112,1,0,1,1,2,63,60,31,60,33,0,0
33160,3,0,3,11,13,62,56,39,50,36,0,0
33161,33,18,15,96,113,57,68,47,59,41,0,0
33182,33,11,22,76,54,65,60,48,53,41,0,0
33256,1,0,1,1,0,72,41,46,28,100,0,0
33257,1,0,1,3,8,50,68,47,77,33,0,0
33348,16,7,9,53,55,58,68,52,58,44,0,0
33367,9,0,9,33,42,60,64,39,57,34,0,0
33399,1,0,1,5,8,45,65,37,50,50,0,0
33452,35,20,15,125,43,65,71,53,64,50,0,0
33581,1,0,1,0,1,65,42,20,46,66,0,0
33635,1,0,1,1,6,36,35,41,16,0,0,0
33661,24,11,13,21,72,68,59,43,55,39,0,0
33666,14,3,11,25,30,57,63,43,55,29,0,0
33668,3,1,2,2,7,73,53,34,48,72,0,0
33681,1,0,1,9,3,47,81,40,66,0,0,0
33692,1,0,1,2,4,58,56,26,44,57,0,0
33694,6,3,3,9,10,67,63,38,50,36,0,0
33705,3,1,2,24,16,52,65,48,57,73,0,0
33834,1,0,1,1,2,58,37,52,44,0,0,0
33859,1,0,1,1,2,72,43,57,69,0,0,0
33897,1,0,1,0,1,70,71,0,100,0,0,0
33936,1,0,1,0,3,61,26,16,40,0,0,0
34044,22,9,13,63,57,64,64,50,58,40,0,0
34102,8,4,4,8,17,69,58,54,55,44,0,0
34107,25,12,13,32,68,61,63,45,56,42,0,0
34135,1,0,1,2,2,53,73,46,60,50,0,0
34172,1,0,1,5,3,58,63,29,55,0,0,0
34288,5,1,4,17,19,54,58,45,44,33,0,0
34313,15,3,12,6,32,66,54,43,43,39,0,0
34320,3,0,3,9,11,61,59,42,53,20,0,0
34396,26,10,16,153,82,57,70,49,60,37,0,0
34423,16,6,10,41,59,60,63,45,51,35,0,0
34560,4,2,2,23,19,58,71,43,61,38,0,0
34574,21,6,15,187,91,52,78,49,59,39,0,0
34667,6,2,4,0,10,64,60,36,50,34,0,0
34670,24,11,13,55,106,58,66,43,57,49,0,0
34686,22,13,9,67,62,61,67,51,65,43,0,0
34756,25,12,13,109,81,63,69,46,58,38,0,0
34765,3,0,3,4,13,56,44,36,41,40,0,0
34842,4,1,3,2,15,63,47,42,37,37,0,0
34862,10,4,6,35,47,58,67,47,59,39,0,0
34945,2,0,2,1,1,66,48,50,50,0,0,0
34961,26,15,11,63,73,60,67,49,66,42,0,0
34964,3,2,1,10,6,58,69,52,38,27,0,0
35079,5,2,3,4,30,49,66,40,40,46,0,0
35271,1,0,1,0,2,64,41,47,50,16,0,0
35359,1,0,1,0,0,63,42,40,25,66,0,0
35469,8,1,7,59,20,62,65,42,50,23,0,0
35573,33,16,17,67,58,60,66,51,63,44,0,0
35587,18,9,9,65,28,64,67,52,64,48,0,0
35681,27,11,16,85,92,57,66,46,57,41,0,0
35693,6,1,5,1,36,54,48,32,36,57,0,0
35772,3,1,2,7,10,69,65,44,66,50,0,0
35883,16,6,10,41,48,57,63,46,56,41,0,0
35892,19,6,13,98,96,57,66,44,50,45,0,0
35913,8,3,5,9,17,70,59,47,47,37,0,0
35979,35,16,19,235,135,58,72,51,66,35,0,0
36059,9,2,7,24,27,71,64,46,64,44,0,0
36063,1,0,1,8,4,56,85,40,71,0,0,0
36076,8,3,5,27,15,60,62,43,49,49,0,0
36135,9,3,6,8,30,63,58,44,42,44,0,0
36171,29,8,21,81,122,59,63,44,50,41,0,0
36188,2,0,2,1,4,59,55,42,60,63,0,0
36258,37,18,19,34,88,66,59,49,51,47,0,0
36274,33,10,23,106,110,59,66,46,59,37,0,0
36275,10,1,9,19,50,61,56,46,61,37,0,0
36316,25,8,17,80,49,61,66,44,50,34,0,0
36320,1,0,1,3,2,49,68,43,50,0,0,0
36362,2,0,2,3,8,65,68,34,25,50,0,0
36370,1,0,1,0,3,71,54,50,60,40,0,0
36397,23,14,9,115,39,57,73,51,60,46,0,0
36465,2,0,2,0,4,79,49,37,50,29,0,0
36500,15,4,11,14,49,53,60,43,51,55,0,0
36517,1,0,1,5,6,54,70,35,20,50,0,0
36528,5,0,5,8,19,67,58,32,47,23,0,0
36532,34,14,20,20,101,64,57,40,46,48,0,0
36575,1,0,1,1,7,53,41,28,45,33,0,0
36612,21,11,10,66,88,59,72,48,57,43,0,0
36636,4,0,4,7,12,47,56,38,52,44,0,0
36661,1,0,1,2,3,69,57,35,50,66,0,0
36664,1,0,1,2,7,48,65,29,54,0,0,0
36666,1,0,1,0,3,61,50,35,37,50,0,0
36875,1,0,1,0,0,65,61,25,33,0,0,0
36878,5,1,4,30,20,60,67,36,50,41,0,0
36896,11,5,6,40,28,58,68,43,55,37,0,0
36934,1,0,1,3,0,56,73,34,57,0,0,0
37003,2,1,1,7,9,61,67,44,62,35,0,0
37048,4,0,4,2,24,58,45,34,34,40,0,0
37055,3,1,2,4,12,56,61,41,61,40,0,0
37087,6,2,4,14,23,60,68,42,51,31,0,0
37210,36,10,26,175,105,61,69,48,59,36,0,0
37268,8,6,2,19,10,56,69,46,64,56,0,0
37276,10,5,5,19,18,67,65,44,52,40,0,0
37295,3,2,1,9,19,59,63,45,66,33,0,0
37300,15,4,11,36,63,64,61,39,53,37,0,0
37302,35,19,16,41,60,63,61,51,55,47,0,0
37303,3,1,2,7,7,64,62,42,59,53,0,0
37308,1,0,1,0,10,54,43,36,57,33,0,0
37361,5,2,3,18,8,68,63,54,68,39,0,0
37376,29,17,12,102,80,56,71,48,56,44,0,0
37394,2,1,1,3,13,52,63,36,58,35,0,0
37425,1,0,1,0,2,62,32,33,45,0,0,0
37472,1,0,1,1,0,74,60,58,70,25,0,0
37566,11,6,5,14,35,60,61,50,64,45,0,0
37617,2,0,2,1,3,55,54,39,43,50,0,0
37644,35,16,19,11,65,67,58,47,53,44,0,0
37656,12,4,8,13,41,58,60,44,41,38,0,0
37713,1,0,1,0,5,57,46,21,33,20,0,0
37728,30,13,17,71,83,58,63,47,59,39,0,0
37729,4,1,3,1,12,67,52,40,41,38,0,0
37775,3,1,2,0,10,74,61,37,38,40,0,0
37881,14,9,5,70,23,57,72,55,61,36,0,0
37882,8,4,4,29,21,59,74,48,63,49,0,0
37929,11,6,5,66,27,63,69,52,58,45,0,0
37964,8,0,8,56,47,55,71,40,57,40,0,0
37998,8,3,5,7,18,65,66,51,56,48,0,0
38079,47,23,24,82,108,64,65,48,55,44,0,0
38092,1,0,1,1,0,79,50,33,16,0,0,0
38295,45,21,24,100,81,65,67,48,58,45,0,0
38339,2,0,2,8,2,66,55,45,38,0,0,0
38422,10,7,3,33,16,63,69,51,56,44,0,0
38427,14,6,8,98,38,57,74,47,58,25,0,0
38500,8,2,6,8,20,71,56,51,51,32,0,0
38549,39,20,19,214,97,60,69,47,54,41,0,0
38577,1,0,1,0,5,54,37,20,30,33,0,0
38583,2,1,1,12,10,62,74,40,61,66,0,0
38587,20,7,13,62,54,64,63,47,53,34,0,0
38593,10,1,9,29,26,53,66,43,54,47,0,0
38634,47,23,24,243,140,58,71,47,56,38,0,0
38716,1,0,1,0,1,50,36,34,20,45,0,0
38728,26,8,18,30,77,63,57,41,50,49,0,0
38840,13,4,9,7,36,64,56,48,46,43,0,0
38846,31,17,14,219,83,57,72,51,61,37,0,0
38890,1,0,1,0,13,21,0,18,14,0,0,0
38959,21,7,14,55,72,58,62,47,45,38,0,0
39039,14,5,9,6,30,70,58,48,56,58,0,0
39048,11,2,9,36,34,54,65,40,43,35,0,0
39308,14,6,8,29,32,54,68,53,59,48,0,0
39427,2,0,2,8,6,55,56,47,42,14,0,0
39428,1,0,1,1,10,65,65,30,60,100,0,0
39434,16,10,6,44,27,58,65,52,45,41,0,0
39439,3,1,2,11,18,64,68,43,56,50,0,0
39443,3,2,1,1,1,65,60,60,33,44,0,0
39710,2,0,2,4,3,70,56,34,47,40,0,0
39898,5,3,2,7,10,66,64,54,71,43,0,0
40029,10,5,5,32,17,54,69,45,53,36,0,0
40177,9,4,5,39,34,60,64,47,52,40,0,0
40190,13,3,10,4,34,69,54,38,43,47,0,0
40200,6,2,4,15,13,55,61,50,51,25,0,0
40369,15,6,9,42,43,60,67,52,60,50,0,0
40371,7,4,3,8,11,77,63,43,68,55,0,0
40381,26,13,13,60,61,59,62,49,53,50,0,0
40390,1,0,1,0,4,65,42,20,33,0,0,0
40621,1,0,1,0,6,67,29,38,33,30,0,0
40628,4,0,4,12,25,60,63,39,60,45,0,0
40645,21,10,11,101,27,61,70,56,53,38,0,0
40737,5,1,4,5,6,67,55,50,60,38,0,0
40789,6,1,5,52,11,68,72,41,65,50,0,0
40813,1,0,1,2,0,56,52,18,50,0,0,0
40819,42,24,18,303,103,64,73,46,61,41,0,0
40820,33,16,17,80,95,67,64,49,60,41,0,0
40825,28,13,15,79,96,61,63,47,54,41,0,0
40853,23,12,11,33,79,64,63,49,55,47,0,0
41043,1,0,1,0,3,60,60,40,50,0,0,0
41058,4,0,4,11,27,49,64,40,57,0,0,0
41065,1,0,1,1,3,41,25,11,33,0,0,0
41066,22,11,11,33,36,64,63,51,60,46,0,0
41289,16,5,11,29,75,56,64,44,56,38,0,0
41298,2,0,2,2,6,73,52,53,58,41,0,0
41462,7,2,5,9,27,66,57,40,42,57,0,0
41473,14,3,11,6,24,76,53,39,54,43,0,0
41906,37,17,20,99,130,61,66,49,63,45,0,0
41912,14,7,7,9,73,60,63,45,51,42,0,0
41913,9,3,6,3,35,67,57,41,50,59,0,0
41956,12,7,5,14,38,52,58,50,43,43,0,0
42123,29,8,21,33,136,56,58,42,53,42,0,0
42125,1,0,1,0,1,60,51,40,16,66,0,0
42133,1,0,1,1,2,66,57,50,57,0,0,0
42138,2,1,1,9,11,55,63,41,64,85,0,0
42159,11,4,7,3,21,76,54,46,56,50,0,0
42228,1,0,1,2,3,50,47,15,25,0,0,0
42424,10,5,5,17,11,67,66,53,62,41,0,0
42548,3,1,2,23,11,66,67,45,52,22,0,0
42664,20,7,13,70,65,62,61,49,55,38,0,0
42692,28,11,17,102,91,57,69,47,56,39,0,0
42925,13,1,12,43,79,47,59,34,42,30,0,0
42996,4,0,4,4,14,71,65,47,50,41,0,0
43218,12,6,6,34,43,58,67,45,45,43,0,0
43239,10,1,9,9,33,64,52,40,44,24,0,0
43243,31,10,21,37,119,57,63,47,57,39,0,0
43278,4,0,4,2,12,64,48,40,31,66,0,0
43592,2,0,2,3,8,46,47,50,50,0,0,0
43605,24,10,14,58,95,62,65,46,56,40,0,0
43647,25,11,14,43,85,53,64,49,50,44,0,0
43855,4,0,4,2,15,56,58,35,29,31,0,0
43856,10,5,5,60,16,72,70,42,60,46,0,0
43874,1,0,1,2,3,60,58,53,66,0,0,0
43920,1,0,1,3,0,55,44,36,33,50,0,0
43950,1,0,1,1,6,63,54,40,61,40,0,0
44172,4,2,2,4,9,64,58,40,55,45,0,0
44182,3,1,2,17,11,55,67,45,63,50,0,0
44208,1,0,1,0,7,62,51,26,50,0,0,0
44233,3,1,2,7,9,59,61,48,54,30,0,0
44250,31,14,17,89,115,62,62,47,47,47,0,0
44300,9,4,5,9,36,67,59,45,53,56,0,0
44524,1,0,1,0,7,46,50,33,33,75,0,0
44538,29,8,21,73,154,52,66,42,55,45,0,0
44553,1,0,1,2,7,52,61,42,42,0,0,0
44559,1,0,1,0,4,58,53,41,61,50,0,0
44572,4,0,4,7,13,53,61,39,42,15,0,0
44573,37,19,18,78,81,62,64,49,55,40,0,0
44771,9,3,6,64,31,51,77,48,44,42,0,0
44773,5,3,2,11,9,65,64,50,56,41,0,0
44775,22,9,13,114,79,56,71,47,46,34,0,0
44776,5,2,3,16,4,73,64,50,60,38,0,0
44780,9,3,6,1,21,64,62,47,59,46,0,0
44789,28,14,14,86,80,64,66,43,59,45,0,0
44792,24,13,11,72,56,63,64,51,48,40,0,0
44807,18,5,13,22,77,61,57,43,53,54,0,0
44809,2,0,2,1,4,70,54,48,61,26,0,0
44810,6,2,4,7,23,55,59,43,56,45,0,0
44967,14,4,10,40,53,69,70,45,60,50,0,0
44972,2,1,1,12,11,62,63,44,30,28,0,0
45050,47,17,30,291,231,58,71,49,53,37,0,0
45143,1,0,1,2,3,64,70,30,33,25,0,0
45205,11,5,6,93,40,54,70,55,71,36,0,0
45228,5,1,4,6,13,72,57,41,50,39,0,0
45238,14,3,11,10,40,69,59,49,57,38,0,0
45252,30,14,16,37,95,68,61,48,53,50,0,0
45487,3,2,1,41,14,58,86,56,71,47,0,0
45509,25,14,11,30,97,64,62,47,54,46,0,0
45510,4,3,1,12,19,60,74,43,50,52,0,0
45722,1,0,1,1,5,63,43,15,16,0,0,0
45729,9,2,7,20,23,63,62,47,52,28,0,0
45739,4,2,2,4,1,63,62,49,50,31,0,0
45773,31,11,20,65,69,64,63,47,56,38,0,0
45774,30,14,16,34,77,60,62,47,53,41,0,0
45776,7,3,4,16,28,68,66,52,60,42,0,0
45925,1,0,1,0,3,56,43,43,57,28,0,0
45926,1,0,1,0,8,41,30,11,0,0,0,0
45942,22,14,8,158,56,55,76,53,62,47,0,0
46191,9,3,6,17,26,59,69,52,65,27,0,0
46678,1,0,1,1,4,41,60,36,61,100,0,0
46683,1,0,1,1,1,69,55,47,50,0,0,0
46752,19,8,11,58,39,61,66,54,53,40,0,0
46960,2,0,2,8,9,57,67,45,40,28,0,0
46972,27,12,15,15,84,63,61,45,56,49,0,0
46998,30,15,15,82,89,52,70,48,53,43,0,0
47267,15,6,9,116,74,67,66,48,63,37,0,0
47456,16,6,10,11,62,69,57,46,52,40,0,0
47526,4,1,3,15,11,60,62,45,64,50,0,0
47530,16,8,8,21,64,57,63,46,46,54,0,0
47534,22,12,10,36,35,72,63,52,54,47,0,0
47546,1,0,1,8,0,56,66,43,50,57,0,0
47973,2,0,2,1,5,59,40,34,41,0,0,0
47977,2,1,1,4,2,67,63,64,72,42,0,0
47978,28,17,11,133,117,63,70,48,59,41,0,0
47992,8,2,6,1,35,68,53,41,54,43,0,0
48004,2,1,1,5,15,51,66,50,60,35,0,0
48012,20,12,8,63,54,58,69,49,57,38,0,0
48219,2,0,2,9,6,66,79,63,62,33,0,0
48237,26,11,15,119,87,60,67,50,58,40,0,0
48435,1,0,1,10,11,50,63,37,40,50,0,0
48440,29,11,18,99,70,57,68,46,61,39,0,0
48441,25,10,15,100,71,66,68,41,55,38,0,0
48443,10,3,7,18,32,62,60,48,51,41,0,0
48460,28,9,19,85,85,58,67,43,49,50,0,0
48500,24,6,18,102,73,62,66,49,62,37,0,0
48818,22,8,14,75,37,67,64,44,57,39,0,0
48827,3,0,3,6,18,57,60,40,45,26,0,0
48854,18,10,8,54,54,61,69,48,62,45,0,0
48954,5,1,4,4,31,55,53,37,36,30,0,0
49036,3,0,3,5,7,60,63,42,41,29,0,0
49066,2,1,1,1,11,75,45,35,50,66,0,0
49076,1,0,1,6,3,48,75,64,66,0,0,0
49209,1,0,1,7,8,50,70,36,66,9,0,0
49212,31,13,18,96,66,62,63,47,55,44,0,0
49239,18,8,10,30,93,57,61,45,50,37,0,0
49240,23,11,12,82,70,63,66,51,59,36,0,0
49285,13,6,7,28,38,56,63,48,56,45,0,0
49406,3,2,1,3,9,64,65,43,60,44,0,0
49407,16,4,12,16,38,61,57,49,50,38,0,0
49585,4,2,2,12,12,50,76,40,68,35,0,0
49594,12,3,9,21,20,63,60,42,58,37,0,0
49727,1,0,1,0,4,52,44,30,30,37,0,0
49874,25,9,16,67,66,62,64,47,61,41,0,0
49927,7,1,6,12,17,58,60,38,49,40,0,0
50003,20,7,13,87,60,55,71,47,54,35,0,0
50026,3,1,2,6,5,51,55,44,33,37,0,0
50110,6,4,2,2,8,70,60,41,52,40,0,0
50113,8,5,3,18,24,59,68,44,67,42,0,0
50116,1,0,1,3,4,63,48,36,36,80,0,0
50117,28,14,14,115,89,54,71,48,60,43,0,0
50119,36,16,20,201,126,59,70,48,60,41,0,0
50134,30,5,25,74,78,58,60,42,51,40,0,0
50141,37,16,21,117,91,61,68,47,50,42,0,0
50513,12,6,6,21,46,62,61,46,53,54,0,0
50620,37,10,27,121,121,58,65,48,51,37,0,0
50625,13,5,8,9,31,66,61,46,47,44,0,0
50688,16,5,11,73,31,68,66,44,55,36,0,0
50729,11,5,6,66,39,64,69,44,59,38,0,0
50731,15,6,9,48,30,61,66,44,52,43,0,0
50740,1,0,1,1,2,51,44,29,46,33,0,0
50741,2,1,1,4,1,69,69,65,40,37,0,0
50752,2,0,2,0,6,57,48,40,0,50,0,0
50756,38,18,20,239,157,57,71,46,55,36,0,0
50850,27,12,15,16,99,68,55,45,45,48,0,0
50867,2,0,2,1,6,58,55,42,65,22,0,0
50902,29,9,20,81,127,61,61,46,54,42,0,0
51062,12,4,8,16,36,59,58,45,47,45,0,0
51087,43,21,22,127,188,58,66,45,54,45,0,0
51095,13,6,7,29,38,66,67,50,59,37,0,0
51259,31,16,15,54,44,75,65,50,60,42,0,0
51261,11,5,6,6,17,66,60,50,50,52,0,0
51272,28,13,15,121,62,63,68,48,61,42,0,0
51276,2,0,2,0,8,68,68,34,40,31,0,0
51420,32,19,13,69,105,58,64,44,58,50,0,0
51433,6,1,5,16,13,69,63,44,50,37,0,0
51434,2,0,2,2,11,46,44,40,31,0,0,0
51443,12,4,8,14,26,67,57,48,48,34,0,0
51568,22,10,12,48,40,63,64,48,51,43,0,0
51578,1,0,1,0,2,63,42,18,33,0,0,0
51692,1,0,1,0,3,64,60,44,33,100,0,0
51827,12,3,9,46,37,60,65,44,52,29,0,0
51838,5,1,4,1,10,72,54,43,37,34,0,0
51847,58,34,24,83,114,65,61,47,51,46,0,0
51963,2,1,1,4,2,73,68,43,66,40,0,0
51964,5,0,5,7,19,58,53,35,28,38,0,0
51965,8,3,5,47,29,57,72,50,58,32,0,0
51972,12,3,9,29,28,63,61,45,51,49,0,0
51974,3,0,3,0,13,64,46,29,32,25,0,0
51976,21,7,14,50,54,69,62,40,55,44,0,0
52129,2,0,2,1,3,70,50,27,47,0,0,0
52135,29,16,13,52,36,68,66,52,57,44,0,0
52162,1,0,1,1,12,25,71,30,50,100,0,0
52188,24,7,17,110,59,63,63,40,53,36,0,0
52283,23,11,12,22,41,68,59,44,54,49,0,0
52293,1,0,1,0,1,58,54,43,50,20,0,0
52322,23,7,16,18,87,61,63,43,52,39,0,0
52335,27,15,12,104,83,62,72,52,56,42,0,0
52357,13,5,8,25,30,56,69,45,56,53,0,0
52363,7,1,6,5,18,70,53,36,52,47,0,0
52366,5,2,3,19,18,65,66,43,35,38,0,0
52369,27,10,17,75,78,58,65,48,56,43,0,0
52519,11,3,8,21,16,71,59,44,56,41,0,0
52530,24,6,18,35,63,66,61,47,47,38,0,0
52746,15,7,8,16,36,63,62,46,54,33,0,0
53325,28,14,14,96,57,65,66,50,56,43,0,0
53470,2,1,1,2,4,66,60,47,57,54,0,0
53505,18,7,11,64,45,58,67,46,54,43,0,0
53506,19,9,10,24,77,61,63,43,52,46,0,0
53517,32,14,18,123,153,58,64,45,55,41,0,0
53519,4,0,4,33,20,58,72,39,64,33,0,0
