TOUR,DATE_GAME,ID1,ID2,ROUND,DRAW,RESULT,COMPLETE,LIVE,TIME_GAME,RESERVE_INT,RESERVE_CHAR
16121,"03/25/25 13:05:00",75649,51597,4,1,"7-5 6-2",,,,,
16119,"03/25/25 12:10:00",90514,72812,3,8,"6-1 5-7 10-6",,,,,
16122,,61582,70199,3,3,"6-3 5-7 10-3",,,,,
16124,"03/25/25 12:18:00",80080,95802,3,5,"0-6 7-6(3) 12-10",,,,,
16117,"03/25/25 13:00:00",36822,65789,4,16,"6-3 6-4",,,,,
16125,"03/25/25 12:25:00",43164,90983,4,15,"3-6 6-3 6-2",,,,,
16115,"03/25/25 15:45:00",63359,57213,4,6,"6-1 7-6(5)",,,,,
16124,,33095,23858,4,1,"3-2 ret.",,,,,
16124,"03/26/25 17:40:00",86227,48708,4,2,"6-0 6-0",,,,,
16124,,82505,99988,4,3,"6-0 6-0",,,,,
16124,"03/26/25 13:30:00",73873,58907,4,4,"4-6 6-4 6-1",,,,,
16124,"03/26/25 12:12:00",16801,87210,4,5,"6-1 6-1",,,,,
16124,"03/26/25 10:40:00",77521,11392,4,6,"6-1 6-4",,,,,
16124,,18144,97632,4,7,"6-7(11) 7-5 6-4",,,,,
16124,"03/26/25 14:50:00",28118,83603,4,8,"6-4 6-3",,,,,
16124,"03/26/25 15:15:00",99989,87646,4,9,"3-6 7-5 7-5",,,,,
16124,"03/26/25 10:35:00",76967,59916,4,10,"6-4 6-4",,,,,
16124,"03/26/25 13:30:00",58605,70414,4,11,"6-2 6-2",,,,,
16124,"03/26/25 15:00:00",75820,46156,4,12,"6-3 3-6 6-4",,,,,
16124,"03/26/25 18:25:00",80080,74181,4,13,"6-3 3-6 7-5",,,,,
16124,"03/26/25 18:41:00",73694,47208,4,15,"6-2 6-1",,,,,
16124,"03/26/25 10:40:00",47858,78389,4,16,"6-2 6-2",,,,,
16124,,33095,86227,5,1,"0-6 6-3 6-1",,,,,
16124,"03/27/25 10:35:00",73873,82505,5,2,"7-6(1) 2-0 ret.",,,,,
16124,"03/27/25 12:50:00",16801,77521,5,3,"6-4 6-3",,,,,
16124,,18144,28118,5,4,"7-6(4) 6-7(4) 6-4",,,,,
16124,"03/27/25 12:55:00",76967,99989,5,5,"6-4 7-5",,,,,
16124,"03/27/25 10:35:00",75820,58605,5,6,"7-5 6-4",,,,,
16124,"03/27/25 14:30:00",80080,74188,5,7,"4-6 6-4 6-1",,,,,
16124,"03/27/25 14:40:00",47858,73694,5,8,"6-2 4-6 6-0",,,,,
16124,"03/28/25 11:05:00",73873,33095,9,1,"7-6(1) 6-4",,,,,
16124,"03/28/25 11:05:00",16801,18144,9,2,"6-0 6-2",,,,,
16124,"03/28/25 11:05:00",76967,75820,9,3,"6-2 6-2",,,,,
16124,"03/28/25 11:05:00",47858,80080,9,4,"6-0 6-2",,,,,
16124,"03/29/25 11:00:00",73873,16801,10,1,,,,,,
16124,"03/29/25 11:00:00",76967,47858,10,2,,,,,,
16124,,3700,3700,12,1,,,,,,
16119,,99906,98907,4,1,"6-4 6-3",,,,,
16122,,99225,99920,4,5,"6-2 6-3",,,,,
16124,,69518,99950,4,6,"6-3 6-1",,,,,
16117,,99942,94982,4,8,"7-6(8) 2-6 10-7",,,,,
16121,,85244,95216,4,1,"6-0 6-3",,,,,
16122,,99922,76993,4,7,"6-3 6-4",,,,,
16125,,99955,99956,4,2,"7-5 7-5",,,,,
16118,"03/25/25 18:23:00",9362,59590,4,7,"7-5 7-5",,,,,
16072,"03/28/25 01:00:00",99990,82724,4,1,"7-6(5) 6-2",,,,,
16072,"03/26/25 23:00:00",99991,99992,4,2,"6-4 6-3",,,,,
16072,,54058,99993,4,3,"6-3 6-0",,,,,
16072,"03/27/25 00:30:00",99994,75327,4,4,"6-1 6-4",,,,,
16072,"03/29/25 19:00:00",99990,99991,9,1,,,,,,
16072,"03/29/25 00:30:00",99994,54058,9,2,"0-6 6-3 10-8",,,,,
16072,,3699,3699,9,3,,,,,,
16072,,3699,3699,9,4,,,,,,
16072,,3699,99994,10,1,,,,,,
16072,,3699,3699,10,2,,,,,,
16072,,3699,3699,12,1,,,,,,
16120,"03/25/25 13:10:00",17040,59749,4,9,"3-6 7-5 7-5",,,,,
16116,"03/25/25 20:20:00",12059,30278,4,5,"7-6(3) 6-7(8) 6-2",,,,,
15956,"03/26/25 01:00:00",14362,9357,9,2,"6-3 6-2",,,,,
16072,"03/26/25 03:00:00",17614,14609,4,1,"6-3 6-2",,,,,
16123,"03/26/25 08:05:00",77410,77122,4,13,"6-3 6-1",,,,,
16115,,97873,99929,4,8,"6-2 6-0",,,,,
16116,,99973,44998,4,5,"w/o",,,,,
16118,,99983,99982,4,4,"1-6 6-1 10-7",,,,,
15956,"03/18/25 20:30:00",27032,57090,4,19,"6-4 6-3",,,,,
15956,"03/18/25 19:30:00",17062,32633,4,31,"3-6 6-1 6-3",,,,,
15956,"03/19/25 01:00:00",64343,18403,4,15,"6-3 6-2",,,,,
15956,,93781,99110,4,1,"6-2 6-1",,,,,
15956,"03/22/25 18:00:00",77734,86685,4,2,"6-2 6-2",,,,,
15956,"03/22/25 00:00:00",73865,99880,4,3,"6-1 6-1",,,,,
15956,"03/22/25 23:15:00",65079,99873,4,5,"6-1 5-7 12-10",,,,,
15956,"03/22/25 22:30:00",97610,95794,4,6,"6-3 6-4",,,,,
15956,"03/21/25 01:40:00",98956,99567,4,7,"6-3 6-4",,,,,
15956,"03/22/25 19:30:00",66163,99874,4,8,"4-6 6-3 10-7",,,,,
15956,"03/20/25 18:00:00",72046,92863,4,9,"7-5 6-4",,,,,
15956,"03/20/25 19:30:00",95592,99875,4,10,"6-7(7) 6-4 10-5",,,,,
15956,"03/20/25 22:10:00",94430,99876,4,11,"6-2 6-4",,,,,
15956,"03/22/25 21:50:00",89717,93802,4,13,"2-6 6-3 10-7",,,,,
15956,"03/23/25 00:00:00",95615,91464,4,14,"6-3 7-5",,,,,
15956,"03/22/25 02:00:00",77423,30703,4,15,"6-2 7-5",,,,,
15956,"03/23/25 00:00:00",75432,88669,4,16,"6-4 7-6(6)",,,,,
15956,"03/24/25 18:00:00",93781,77734,5,1,"6-4 6-2",,,,,
15956,"03/23/25 22:45:00",73865,99112,5,2,"6-4 6-4",,,,,
15956,"03/23/25 22:30:00",97610,65079,5,3,"7-6(4) 6-2",,,,,
15956,"03/23/25 21:00:00",66163,98956,5,4,"6-3 6-1",,,,,
15956,,95592,72046,5,5,"6-1 6-2",,,,,
15956,"03/23/25 18:00:00",99881,94430,5,6,"6-4 6-3",,,,,
15956,"03/24/25 00:45:00",95615,89717,5,7,"1-3 ret.",,,,,
15956,"03/24/25 23:00:00",75432,77423,5,8,"6-3 6-3",,,,,
15956,"03/25/25 20:15:00",93781,73865,9,1,"7-5 6-2",,,,,
15956,"03/25/25 18:00:00",97610,66163,9,2,"4-6 7-5 10-8",,,,,
15956,"03/26/25 20:00:00",95592,99881,9,3,"5-7 6-3 10-4",,,,,
15956,"03/26/25 21:30:00",95615,75432,9,4,"6-3 6-4",,,,,
15956,"03/28/25 20:00:00",97610,93781,10,1,"2-6 7-5 10-2",,,,,
15956,,95592,95615,10,2,,,,,,
15956,,97610,3699,12,1,,,,,,
15956,"03/19/25 18:00:00",74280,44040,4,55,"7-5 5-7 6-3",,,,,
15956,"03/19/25 21:00:00",67792,52790,4,51,"6-3 7-6(3)",,,,,
15956,"03/20/25 02:55:00",13706,38478,4,38,"7-5 1-6 6-4",,,,,
15956,"03/20/25 21:00:00",54663,23432,5,9,"6-0 6-0",,,,,
15956,"03/20/25 22:00:00",13621,12390,5,6,"7-6(2) 1-6 6-1",,,,,
15956,"03/21/25 02:00:00",65912,13094,5,12,"6-0 6-2",,,,,
15956,"03/21/25 19:30:00",67792,16628,5,26,"7-6(2) 7-5",,,,,
15956,"03/21/25 22:00:00",48900,66597,5,18,"2-6 7-5 7-6(4)",,,,,
15956,,99881,99042,4,12,"4-6 6-2 10-7",,,,,
15956,"03/22/25 02:00:00",11672,54123,5,25,"6-3 6-3",,,,,
16117,"03/23/25 16:10:00",64934,86014,1,1,"6-0 6-4",,,,,
16117,,61284,76639,1,2,"6-2 6-2",,,,,
16117,,86330,98671,1,3,"6-0 6-1",,,,,
16117,"03/23/25 11:05:00",77714,69739,1,4,"6-3 6-3",,,,,
16117,,34470,92841,1,5,"6-1 6-0",,,,,
16117,,66589,77413,1,7,"6-0 6-3",,,,,
16117,"03/23/25 12:40:00",79039,83592,1,8,"6-2 6-2",,,,,
16117,,73838,16915,1,9,"6-0 6-1",,,,,
16117,"03/23/25 15:00:00",88351,35500,1,10,"7-6(3) 6-0",,,,,
16117,"03/23/25 12:25:00",54384,51155,1,11,"6-1 6-1",,,,,
16117,"03/23/25 16:25:00",65456,77612,1,12,"7-6(0) 4-6 6-1",,,,,
16117,,68293,79503,1,14,"6-0 6-4",,,,,
16117,,72539,99882,1,15,"6-2 6-4",,,,,
16117,"03/23/25 13:54:00",72530,75661,1,16,"6-0 4-6 6-2",,,,,
16117,"03/24/25 12:25:00",64934,61284,3,1,"6-1 6-4",,,,,
16117,"03/24/25 11:05:00",86330,77714,3,2,"6-3 6-3",,,,,
16117,"03/24/25 11:05:00",34470,80038,3,3,"6-3 6-0",,,,,
16117,"03/24/25 10:59:00",66589,79039,3,4,"6-4 6-2",,,,,
16117,"03/24/25 12:50:00",73838,88351,3,5,"6-1 5-7 6-2",,,,,
16117,,54384,65456,3,6,"6-1 6-0",,,,,
16117,"03/24/25 11:26:00",57275,68293,3,7,"6-3 6-3",,,,,
16117,"03/24/25 12:50:00",72530,72539,3,8,"6-1 7-5",,,,,
16119,,64693,3700,1,1,"bye",,,,,
16119,,972,84360,1,2,"6-0 6-0",,,,,
16119,,90091,90787,1,3,"6-4 0-6 10-5",,,,,
16119,,93643,3700,1,4,"bye",,,,,
16119,,44114,3700,1,5,"bye",,,,,
16119,,90515,97823,1,6,"6-3 7-5",,,,,
16119,,89240,83257,1,7,"7-6(6) 6-1",,,,,
16119,,30653,3700,1,8,"bye",,,,,
16119,,27920,3700,1,9,"bye",,,,,
16119,,92736,74970,1,10,"6-1 6-3",,,,,
16119,,72666,79476,1,11,"6-2 6-3",,,,,
16119,,71554,3700,1,12,"bye",,,,,
16119,,18194,3700,1,13,"bye",,,,,
16119,,99883,82895,1,14,"6-2 6-0",,,,,
16119,,84091,3700,1,16,"bye",,,,,
16119,,32321,3700,1,17,"bye",,,,,
16119,,74582,17626,1,18,"6-3 5-7 10-2",,,,,
16119,,74435,79271,1,19,"6-2 4-6 10-8",,,,,
16119,,98857,3700,1,20,"bye",,,,,
16119,,52978,3700,1,21,"bye",,,,,
16119,,82492,3700,1,22,"bye",,,,,
16119,,99712,95785,1,23,"6-4 6-4",,,,,
16119,,24659,3700,1,24,"bye",,,,,
16119,,71981,3700,1,25,"bye",,,,,
16119,,71172,54637,1,26,"6-3 6-0",,,,,
16119,,33336,3700,1,28,"bye",,,,,
16119,,51808,3700,1,29,"bye",,,,,
16119,,90514,75545,1,30,"5-7 6-4 10-3",,,,,
16119,,79469,93296,1,31,"6-0 6-0",,,,,
16119,,72812,3700,1,32,"bye",,,,,
16119,,972,64693,2,1,"6-1 7-5",,,,,
16119,,90091,93643,2,2,"6-3 6-2",,,,,
16119,,44114,90515,2,3,,,,,,
16119,,30653,89240,2,4,"6-1 6-0",,,,,
16119,,27920,92736,2,5,"6-1 7-5",,,,,
16119,,84091,93441,2,8,"6-1 6-2",,,,,
16119,,32321,74582,2,9,"6-4 1-6 10-4",,,,,
16119,,98857,74435,2,10,"6-3 6-1",,,,,
16119,,52978,82492,2,11,"6-1 3-6 10-3",,,,,
16119,,24659,99712,2,12,"6-7(2) 6-4 10-5",,,,,
16119,,71981,71172,2,13,,,,,,
16119,,33336,95596,2,14,"6-0 6-2",,,,,
16119,,90514,51808,2,15,"6-0 6-4",,,,,
16119,,72812,79469,2,16,"6-1 6-4",,,,,
16119,"03/25/25 12:10:00",90091,972,3,1,"4-6 6-4 10-8",,,,,
16119,,3700,30653,3,2,,,,,,
16119,"03/25/25 12:20:00",18194,84091,3,4,"6-3 6-3",,,,,
16119,,98857,32321,3,5,"6-3 6-3",,,,,
16119,"03/25/25 12:25:00",52978,24659,3,6,"6-4 6-1",,,,,
16119,,3700,33336,3,7,,,,,,
16122,,32500,30433,1,1,"6-7(1) 7-5 10-6",,,,,
16122,,58901,85192,1,2,"6-4 5-7 12-10",,,,,
16122,,73456,94753,1,4,"4-6 6-1 10-5",,,,,
16122,,80952,87584,1,5,"6-0 4-6 10-2",,,,,
16122,,65305,76227,1,6,"6-1 6-2",,,,,
16122,,91688,91229,1,7,"6-3 6-2",,,,,
16122,,57891,74844,1,9,"6-4 6-2",,,,,
16122,,70199,90085,1,10,"6-1 6-1",,,,,
16122,,70100,58897,1,11,"7-6(3) 6-3",,,,,
16122,,61582,77858,1,12,"6-4 6-1",,,,,
16122,,50210,99583,1,13,"6-1 6-0",,,,,
16122,,80954,72647,1,15,"6-3 6-0",,,,,
16122,,76807,37621,1,16,"6-4 6-2",,,,,
16122,,90642,48510,1,17,"6-4 6-1",,,,,
16122,,82897,75972,1,18,"6-4 6-4",,,,,
16122,,46576,99884,1,19,"6-1 6-0",,,,,
16122,,97236,44513,1,20,"6-1 6-0",,,,,
16122,,76963,69238,1,21,"6-0 ret.",,,,,
16122,,95941,99729,1,22,"6-0 6-2",,,,,
16122,,98959,92275,1,23,"6-4 6-4",,,,,
16122,,74179,57285,1,24,"6-4 6-3",,,,,
16122,,60360,88664,1,25,"6-1 6-2",,,,,
16122,,76087,97050,1,27,"7-5 6-3",,,,,
16122,,81158,73288,1,28,"6-1 6-1",,,,,
16122,,43007,90250,1,29,"6-4 6-4",,,,,
16122,,52642,99730,1,31,"6-1 6-2",,,,,
16122,,73579,71131,1,32,"6-4 6-4",,,,,
16122,,32500,58901,2,1,"5-0 ret.",,,,,
16122,,73456,78929,2,2,"6-2 6-1",,,,,
16122,,80952,65305,2,3,"6-4 7-6(3)",,,,,
16122,,70199,57891,2,5,"6-4 7-6(0)",,,,,
16122,,61582,70100,2,6,"6-3 6-3",,,,,
16122,,50210,66328,2,7,"4-6 6-3 10-6",,,,,
16122,,76807,80954,2,8,"6-1 6-1",,,,,
16122,,82897,90642,2,9,"4-4 ret.",,,,,
16122,,95941,76963,2,11,"6-3 6-7(2) 10-4",,,,,
16122,,74179,98959,2,12,"6-1 6-0",,,,,
16122,,60360,87615,2,13,"6-1 6-7(5) 10-8",,,,,
16122,,81158,76087,2,14,"6-0 6-1",,,,,
16122,,52642,73579,2,16,"6-4 6-3",,,,,
16122,,73456,32500,3,1,"7-6(5) 6-4",,,,,
16122,,26130,80952,3,2,"6-3 6-3",,,,,
16122,,50210,76807,3,4,,,,,,
16122,,82897,46576,3,5,"6-1 6-1",,,,,
16122,,74179,95941,3,6,"4-6 6-1 10-1",,,,,
16122,,81158,60360,3,7,"6-2 6-3",,,,,
16122,,43007,52642,3,8,"7-5 6-3",,,,,
16123,"03/23/25 06:05:00",79771,67947,1,2,"6-2 3-0 ret.",,,,,
16123,"03/23/25 06:20:00",83975,54484,1,3,"6-4 7-6(2)",,,,,
16123,"03/23/25 08:10:00",71827,58724,1,4,"6-4 6-0",,,,,
16123,"03/23/25 07:35:00",72260,8147,1,5,"6-3 6-3",,,,,
16123,"03/23/25 06:03:00",86048,72742,1,7,"6-2 7-5",,,,,
16123,"03/23/25 09:39:00",38441,73195,1,8,"6-1 6-4",,,,,
16123,"03/23/25 09:20:00",81872,84869,1,9,"4-6 6-2 10-5",,,,,
16123,"03/23/25 11:30:00",79699,39325,1,11,"6-4 6-4",,,,,
16123,"03/23/25 11:20:00",84224,76815,1,12,"6-4 6-4",,,,,
16123,,41385,85781,1,13,"6-0 6-0",,,,,
16123,"03/23/25 08:05:00",82324,70408,1,14,"7-5 6-1",,,,,
16123,"03/23/25 09:05:00",74960,41699,1,15,"6-3 6-1",,,,,
16123,,87214,44324,1,16,"6-4 6-4",,,,,
16123,"03/24/25 06:05:00",83975,71827,3,2,"4-6 6-4 10-6",,,,,
16123,"03/24/25 06:05:00",72260,47589,3,3,"3-6 6-3 10-6",,,,,
16123,"03/24/25 07:35:00",81872,92282,3,5,"6-2 6-1",,,,,
16123,"03/24/25 07:45:00",79699,84224,3,6,"6-2 4-6 10-5",,,,,
16123,"03/24/25 06:03:00",41385,82324,3,7,"6-2 6-3",,,,,
16123,"03/24/25 08:00:00",74960,87214,3,8,"6-2 6-1",,,,,
16124,,11392,3700,1,1,"bye",,,,,
16124,,69245,80048,1,2,"7-6(7) 6-2",,,,,
16124,,79697,79459,1,3,"6-1 6-0",,,,,
16124,,49868,3700,1,4,"bye",,,,,
16124,,81715,3700,1,5,"bye",,,,,
16124,,78944,65302,1,7,"6-0 6-2",,,,,
16124,,47208,3700,1,8,"bye",,,,,
16124,,77218,3700,1,9,"bye",,,,,
16124,,85234,77951,1,10,"6-4 6-3",,,,,
16124,,76224,92043,1,11,"6-3 6-2",,,,,
16124,,87210,3700,1,12,"bye",,,,,
16124,,74188,3700,1,13,"bye",,,,,
16124,,89108,82713,1,14,"1-6 7-6(4) 10-7",,,,,
16124,,91952,3700,1,16,"bye",,,,,
16124,,80080,3700,1,17,"bye",,,,,
16124,,81998,84155,1,18,"7-6(6) 6-1",,,,,
16124,,99885,81562,1,19,"6-4 6-4",,,,,
16124,,95802,3700,1,20,"bye",,,,,
16124,,17692,3700,1,21,"bye",,,,,
16124,,96929,76370,1,22,"1-6 6-4 12-10",,,,,
16124,,83273,83277,1,23,"6-2 6-3",,,,,
16124,,94937,3700,1,24,"bye",,,,,
16121,,87601,3700,1,28,"bye",,,,,
16121,,92104,3700,1,29,"bye",,,,,
16121,,81360,80538,1,30,"6-1 6-4",,,,,
16121,,99450,88376,1,31,"6-4 7-5",,,,,
16121,,91884,3700,1,32,"bye",,,,,
16121,,74597,83825,2,1,"6-2 6-0",,,,,
16121,,62608,94130,2,2,"6-1 6-1",,,,,
16121,,76398,86890,2,3,"6-2 6-1",,,,,
16121,,57209,88938,2,4,"6-1 6-1",,,,,
16121,,87780,99454,2,5,"7-6(1) 6-3",,,,,
16121,,76235,76240,2,6,"7-6(4) 7-5",,,,,
16121,,39038,56441,2,7,"7-6(2) 6-3",,,,,
16121,,93936,90636,2,8,"6-3 6-0",,,,,
16121,,94267,99169,2,10,"6-2 6-3",,,,,
16121,,93464,89565,2,11,"6-1 6-1",,,,,
16121,,76662,98637,2,12,"4-6 6-4 10-2",,,,,
16121,,73472,87601,2,14,"4-6 6-4 10-4",,,,,
16121,,92104,81360,2,15,"6-3 7-5",,,,,
16121,,91884,99450,2,16,"6-0 6-2",,,,,
16121,"03/25/25 11:35:00",57209,76398,3,2,"6-1 0-6 10-8",,,,,
16121,"03/25/25 11:35:00",87780,76235,3,3,"6-0 6-2",,,,,
16121,"03/25/25 11:35:00",93936,39038,3,4,"6-1 6-3",,,,,
16121,"03/25/25 11:35:00",69395,94267,3,5,"6-0 6-0",,,,,
16121,"03/25/25 11:30:00",75090,73472,3,7,"6-0 6-2",,,,,
16121,"03/25/25 11:30:00",91884,92104,3,8,"6-4 5-7 11-9",,,,,
16125,,75301,3700,1,1,"bye",,,,,
16125,,73592,78919,1,2,"6-0 6-4",,,,,
16125,,81717,71549,1,3,"6-2 6-1",,,,,
16125,,66615,99688,1,4,"6-0 6-0",,,,,
16125,,38710,92613,1,5,"6-0 6-2",,,,,
16125,,92882,91321,1,6,"w/o",,,,,
16125,,81640,86371,1,8,"6-0 6-2",,,,,
16125,,73045,95285,1,9,"6-1 6-0",,,,,
16125,,99207,83820,1,10,"6-3 6-4",,,,,
16125,,53586,99731,1,11,"6-1 6-0",,,,,
16125,,3700,71879,1,12,,,,,,
16125,,83686,65303,1,13,"6-1 6-3",,,,,
16125,,93637,80978,1,14,"6-4 6-2",,,,,
16125,,96126,99886,1,16,"2-6 6-3 10-5",,,,,
16125,,75301,73592,3,1,"6-1 6-2",,,,,
16125,,81717,66615,3,2,"7-5 6-2",,,,,
16125,,38710,92882,3,3,"6-3 6-4",,,,,
16125,,81640,78546,3,4,"6-0 6-2",,,,,
16125,,73045,99207,3,5,"6-2 7-5",,,,,
16125,,53586,3700,3,6,,,,,,
16125,,83686,93637,3,7,"6-0 3-6 10-7",,,,,
16125,,93626,96126,3,8,"6-0 6-1",,,,,
15956,"03/22/25 21:00:00",99112,99872,4,4,"6-2 7-6(6)",,,,,
15956,"03/22/25 22:00:00",54663,13541,6,5,"6-2 6-4",,,,,
16123,,77122,76957,1,1,"6-2 6-1",,,,,
16115,,13311,3700,1,1,"bye",,,,,
16115,"03/23/25 12:05:00",17862,11976,1,2,"6-2 6-3",,,,,
16115,,57213,3700,1,3,"bye",,,,,
16115,"03/23/25 13:30:00",46204,12997,1,4,"7-6(9) 7-5",,,,,
16115,,63769,3700,1,5,"bye",,,,,
16115,"03/23/25 13:30:00",33094,41691,1,6,"6-4 6-3",,,,,
16115,,49066,3700,1,7,"bye",,,,,
16115,"03/23/25 17:05:00",36165,48414,1,8,"6-0 6-2",,,,,
16115,,25509,3700,1,9,"bye",,,,,
16115,,6577,79478,1,10,"6-1 6-0",,,,,
16115,,61096,3700,1,11,"bye",,,,,
16124,,70410,3700,1,25,"bye",,,,,
16124,,81746,90100,1,26,"6-1 6-2",,,,,
16124,,97632,96285,1,27,"6-4 6-4",,,,,
16124,,40535,3700,1,28,"bye",,,,,
16124,,46156,3700,1,29,"bye",,,,,
16124,,77521,67645,1,31,"6-3 6-2",,,,,
16124,,72330,3700,1,32,"bye",,,,,
16124,,11392,69245,2,1,"6-1 6-0",,,,,
16124,,49868,79697,2,2,"6-1 7-6(6)",,,,,
16124,,81715,87582,2,3,"6-1 6-2",,,,,
16124,,47208,78944,2,4,"3-0 ret.",,,,,
16124,,85234,77218,2,5,"6-1 6-4",,,,,
16124,,87210,76224,2,6,"6-1 7-6(3)",,,,,
16124,,74188,89108,2,7,"4-6 6-3 10-3",,,,,
16124,,80080,81998,2,9,"6-1 1-6 10-6",,,,,
16124,,95802,99885,2,10,"6-7(6) 6-1 12-10",,,,,
16124,,17692,96929,2,11,"6-2 6-2",,,,,
16124,,94937,83273,2,12,"6-2 6-2",,,,,
16124,,81746,70410,2,13,"4-6 6-3 10-8",,,,,
16124,,97632,40535,2,14,"6-4 6-4",,,,,
16124,,77521,72330,2,16,"6-0 6-0",,,,,
16124,"03/25/25 10:35:00",47208,81715,3,2,"4-6 6-3 10-7",,,,,
16124,"03/25/25 14:12:00",87210,85234,3,3,"7-5 6-7(4) 11-9",,,,,
16124,"03/25/25 10:40:00",74188,91952,3,4,"7-5 6-2",,,,,
16124,"03/25/25 10:32:00",94937,17692,3,6,"6-3 6-1",,,,,
16124,"03/25/25 12:41:00",97632,81746,3,7,"6-1 6-3",,,,,
16124,"03/25/25 12:00:00",77521,46156,3,8,"3-6 6-3 10-7",,,,,
16073,"03/23/25 12:10:00",12640,17896,1,1,"1-6 7-6(5) 6-3",,,,,
16073,"03/23/25 11:00:00",59575,43010,1,2,"6-1 6-4",,,,,
16073,"03/23/25 12:10:00",50943,14293,1,3,"6-2 6-2",,,,,
16073,"03/23/25 11:00:00",90516,8616,1,5,"6-7(8) 6-2 6-4",,,,,
16073,"03/23/25 11:00:00",73771,16106,1,6,"6-4 7-5",,,,,
16073,"03/23/25 13:20:00",72881,26193,1,8,"5-7 6-3 6-2",,,,,
16073,"03/24/25 11:00:00",59575,12640,3,1,"6-0 6-2",,,,,
16073,"03/24/25 11:00:00",50943,13937,3,2,"6-3 6-4",,,,,
16073,"03/24/25 11:00:00",73771,90516,3,3,"6-1 6-3",,,,,
16073,"03/24/25 11:00:00",72881,27035,3,4,"6-2 6-1",,,,,
16121,,74597,3700,1,1,"bye",,,,,
16121,,83825,97457,1,2,"6-4 6-2",,,,,
16121,,94130,86871,1,3,"5-7 6-3 10-4",,,,,
16121,,62608,3700,1,4,"bye",,,,,
16121,,76398,3700,1,5,"bye",,,,,
16121,,88938,88950,1,7,"6-3 6-2",,,,,
16121,,57209,3700,1,8,"bye",,,,,
16121,,87780,3700,1,9,"bye",,,,,
16121,,99454,77307,1,10,"4-6 6-2 13-11",,,,,
16121,,76235,99589,1,11,"w/o",,,,,
16121,,76240,3700,1,12,"bye",,,,,
16121,,39038,3700,1,13,"bye",,,,,
16121,,56441,80042,1,14,"6-1 6-1",,,,,
16121,,93936,3700,1,16,"bye",,,,,
16121,,69395,3700,1,17,"bye",,,,,
16121,,35603,95955,1,18,"6-4 4-6 15-13",,,,,
16121,,99169,75387,1,19,"6-2 6-1",,,,,
16121,,94267,3700,1,20,"bye",,,,,
16121,,93464,3700,1,21,"bye",,,,,
16121,,89565,71304,1,22,"5-7 6-2 10-5",,,,,
16121,,98637,94072,1,23,"6-0 6-2",,,,,
16121,,76662,3700,1,24,"bye",,,,,
16121,,75090,3700,1,25,"bye",,,,,
16121,,81721,88940,1,26,"6-3 6-0",,,,,
16121,,73472,94269,1,27,"6-4 6-3",,,,,
16115,,74176,3700,1,13,"bye",,,,,
16115,"03/23/25 12:05:00",63359,18460,1,14,"6-2 6-3",,,,,
16115,,73698,3700,1,15,"bye",,,,,
16115,"03/23/25 15:20:00",14629,91133,1,16,"6-2 6-3",,,,,
16115,"03/24/25 12:05:00",13311,17862,3,1,"6-4 1-6 6-3",,,,,
16115,"03/24/25 13:35:00",33094,63769,3,3,"4-6 6-1 7-6(7)",,,,,
16115,"03/24/25 19:30:00",49066,36165,3,4,"6-3 6-3",,,,,
16115,"03/24/25 16:45:00",6577,25509,3,5,"5-7 6-4 6-3",,,,,
16115,"03/24/25 19:36:00",71092,61096,3,6,"6-2 6-2",,,,,
16115,"03/24/25 12:05:00",63359,74176,3,7,"6-3 6-2",,,,,
16116,,36546,3700,1,1,"bye",,,,,
16116,"03/23/25 15:10:00",55962,76834,1,2,"6-4 6-1",,,,,
16116,,42867,3700,1,3,"bye",,,,,
16116,,12899,3700,1,5,"bye",,,,,
16116,"03/23/25 15:05:00",65173,92462,1,6,"6-2 6-0",,,,,
16116,"03/23/25 15:05:00",28075,91235,1,7,"6-1 6-4",,,,,
16116,"03/23/25 17:15:00",90651,76832,1,8,"6-0 6-1",,,,,
16116,"03/23/25 17:44:00",30278,78953,1,9,"6-2 6-1",,,,,
16116,"03/23/25 16:25:00",37603,15816,1,10,"4-6 7-5 6-3",,,,,
16116,"03/23/25 16:55:00",34595,77313,1,11,"6-1 6-2",,,,,
16116,"03/23/25 19:05:00",62729,17217,1,13,"6-4 6-3",,,,,
16116,"03/23/25 20:20:00",76375,76835,1,14,"2-6 6-1 6-0",,,,,
16116,"03/23/25 22:05:00",66717,73707,1,15,"7-5 6-3",,,,,
16116,"03/23/25 20:45:00",34735,75983,1,16,"6-3 6-0",,,,,
16116,"03/24/25 16:05:00",36546,55962,3,1,"6-3 6-1",,,,,
16116,"03/24/25 16:05:00",42867,72821,3,2,"6-0 6-1",,,,,
16116,"03/24/25 16:05:00",12899,65173,3,3,"6-4 6-2",,,,,
16116,"03/24/25 17:10:00",28075,90651,3,4,"6-2 6-4",,,,,
16116,"03/24/25 17:10:00",30278,37603,3,5,"6-4 6-2",,,,,
16116,"03/24/25 17:10:00",54677,34595,3,6,"7-6(7) 6-2",,,,,
16116,"03/24/25 19:35:00",62729,76375,3,7,"6-2 6-2",,,,,
16116,"03/24/25 19:35:00",66717,34735,3,8,"7-6(7) 7-5",,,,,
16118,,68764,99887,1,1,"6-2 6-2",,,,,
16118,"03/23/25 20:05:00",37881,85262,1,2,"6-3 6-3",,,,,
16118,"03/23/25 17:30:00",87418,84629,1,3,"6-3 6-1",,,,,
