match_id,player,row,returnable,shallow,deep,very_deep,unforced,err_net,err_deep,err_wide,err_wide_deep
20230930-M-Beijing-R16-Alex_De_Minaur-Daniil_Medvedev,Daniil Medvedev,fh,38,5,31,10,1,0,1,0,0
20230930-M-Beijing-R16-Alex_De_Minaur-Daniil_Medvedev,Daniil Medvedev,bh,27,3,24,11,1,0,1,0,0
20230930-M-Beijing-R16-Alex_De_Minaur-Daniil_Medvedev,Daniil Medvedev,gs,61,8,50,19,2,0,2,0,0
20230930-M-Beijing-R16-Alex_De_Minaur-Daniil_Medvedev,Daniil Medvedev,sl,4,0,5,2,0,0,0,0,0
20230930-M-Beijing-R16-Alex_De_Minaur-Daniil_Medvedev,Daniil Medvedev,D,36,3,31,10,1,0,1,0,0
20230930-M-Beijing-R16-Alex_De_Minaur-Daniil_Medvedev,Daniil Medvedev,A,29,5,24,11,1,0,1,0,0
20230930-M-Beijing-R16-Alex_De_Minaur-Daniil_Medvedev,Daniil Medvedev,4,19,2,16,7,0,0,0,0,0
20230930-M-Beijing-R16-Alex_De_Minaur-Daniil_Medvedev,Daniil Medvedev,5,37,4,32,11,2,0,2,0,0
20230930-M-Beijing-R16-Alex_De_Minaur-Daniil_Medvedev,Daniil Medvedev,6,9,2,7,3,0,0,0,0,0
20230930-M-Beijing-R16-Alex_De_Minaur-Daniil_Medvedev,Daniil Medvedev,4D,12,2,9,4,0,0,0,0,0
20230930-M-Beijing-R16-Alex_De_Minaur-Daniil_Medvedev,Daniil Medvedev,4A,7,0,7,3,0,0,0,0,0
20230930-M-Beijing-R16-Alex_De_Minaur-Daniil_Medvedev,Daniil Medvedev,5D,21,1,19,4,1,0,1,0,0
20230930-M-Beijing-R16-Alex_De_Minaur-Daniil_Medvedev,Daniil Medvedev,5A,16,3,13,7,1,0,1,0,0
20230930-M-Beijing-R16-Alex_De_Minaur-Daniil_Medvedev,Daniil Medvedev,6D,3,0,3,2,0,0,0,0,0
20230930-M-Beijing-R16-Alex_De_Minaur-Daniil_Medvedev,Daniil Medvedev,6A,6,2,4,1,0,0,0,0,0
20230930-M-Astana-R16-Dominic_Thiem-Marcos_Giron,Dominic Thiem,Total,75,13,57,28,9,1,5,3,0
20230930-M-Astana-R16-Dominic_Thiem-Marcos_Giron,Dominic Thiem,v1st,39,8,31,16,0,0,0,0,0
20230930-M-Astana-R16-Dominic_Thiem-Marcos_Giron,Dominic Thiem,v2nd,36,5,26,12,9,1,5,3,0
20230930-M-Astana-R16-Dominic_Thiem-Marcos_Giron,Dominic Thiem,fh,48,6,39,17,6,1,4,1,0
20230930-M-Astana-R16-Dominic_Thiem-Marcos_Giron,Dominic Thiem,bh,26,6,18,11,2,0,1,1,0
20230930-M-Astana-R16-Dominic_Thiem-Marcos_Giron,Dominic Thiem,gs,68,12,52,28,8,1,5,2,0
20230930-M-Astana-R16-Dominic_Thiem-Marcos_Giron,Dominic Thiem,sl,6,0,5,0,0,0,0,0,0
20230930-M-Astana-R16-Dominic_Thiem-Marcos_Giron,Dominic Thiem,D,33,3,30,16,3,1,1,1,0
20230930-M-Astana-R16-Dominic_Thiem-Marcos_Giron,Dominic Thiem,A,42,10,27,12,6,0,4,2,0
20230930-M-Astana-R16-Dominic_Thiem-Marcos_Giron,Dominic Thiem,4,44,8,32,16,7,0,5,2,0
20230930-M-Astana-R16-Dominic_Thiem-Marcos_Giron,Dominic Thiem,5,5,1,4,1,0,0,0,0,0
20230930-M-Astana-R16-Dominic_Thiem-Marcos_Giron,Dominic Thiem,6,26,4,21,11,2,1,0,1,0
20230930-M-Astana-R16-Dominic_Thiem-Marcos_Giron,Dominic Thiem,4D,18,2,17,9,1,0,1,0,0
20230930-M-Astana-R16-Dominic_Thiem-Marcos_Giron,Dominic Thiem,4A,26,6,15,7,6,0,4,2,0
20230930-M-Astana-R16-Dominic_Thiem-Marcos_Giron,Dominic Thiem,5D,4,0,4,1,0,0,0,0,0
20230930-M-Astana-R16-Dominic_Thiem-Marcos_Giron,Dominic Thiem,5A,1,1,0,0,0,0,0,0,0
20230930-M-Astana-R16-Dominic_Thiem-Marcos_Giron,Dominic Thiem,6D,11,1,9,6,2,1,0,1,0
20230930-M-Astana-R16-Dominic_Thiem-Marcos_Giron,Dominic Thiem,6A,15,3,12,5,0,0,0,0,0
20230930-M-Astana-R16-Dominic_Thiem-Marcos_Giron,Marcos Giron,Total,67,18,47,18,5,2,1,1,1
20230930-M-Astana-R16-Dominic_Thiem-Marcos_Giron,Marcos Giron,v1st,37,15,24,8,0,0,0,0,0
20230930-M-Astana-R16-Dominic_Thiem-Marcos_Giron,Marcos Giron,v2nd,30,3,23,10,5,2,1,1,1
20230930-M-Astana-R16-Dominic_Thiem-Marcos_Giron,Marcos Giron,fh,26,4,21,11,4,1,1,1,1
20230930-M-Astana-R16-Dominic_Thiem-Marcos_Giron,Marcos Giron,bh,41,14,26,7,1,1,0,0,0
20230930-M-Astana-R16-Dominic_Thiem-Marcos_Giron,Marcos Giron,gs,61,15,44,18,5,2,1,1,1
20230930-M-Astana-R16-Dominic_Thiem-Marcos_Giron,Marcos Giron,sl,6,3,3,0,0,0,0,0,0
20230930-M-Astana-R16-Dominic_Thiem-Marcos_Giron,Marcos Giron,D,37,8,27,10,3,1,0,1,1
20230930-M-Astana-R16-Dominic_Thiem-Marcos_Giron,Marcos Giron,A,30,10,20,8,2,1,1,0,0
20230930-M-Astana-R16-Dominic_Thiem-Marcos_Giron,Marcos Giron,4,33,8,22,11,4,2,0,1,1
20230930-M-Astana-R16-Dominic_Thiem-Marcos_Giron,Marcos Giron,5,7,1,5,1,1,0,1,0,0
20230930-M-Astana-R16-Dominic_Thiem-Marcos_Giron,Marcos Giron,6,27,9,20,6,0,0,0,0,0
20230930-M-Astana-R16-Dominic_Thiem-Marcos_Giron,Marcos Giron,4D,16,1,13,7,3,1,0,1,1
20230930-M-Astana-R16-Dominic_Thiem-Marcos_Giron,Marcos Giron,4A,17,7,9,4,1,1,0,0,0
20230930-M-Astana-R16-Dominic_Thiem-Marcos_Giron,Marcos Giron,5D,2,0,2,1,0,0,0,0,0
20230930-M-Astana-R16-Dominic_Thiem-Marcos_Giron,Marcos Giron,5A,5,1,3,0,1,0,1,0,0
20230930-M-Astana-R16-Dominic_Thiem-Marcos_Giron,Marcos Giron,6D,19,7,12,2,0,0,0,0,0
20230930-M-Astana-R16-Dominic_Thiem-Marcos_Giron,Marcos Giron,6A,8,2,8,4,0,0,0,0,0
20230929-M-Beijing-R32-Stefanos_Tsitsipas-Nicolas_Jarry,Stefanos Tsitsipas,Total,34,0,0,0,3,1,2,0,0
20230929-M-Beijing-R32-Stefanos_Tsitsipas-Nicolas_Jarry,Stefanos Tsitsipas,v1st,14,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Stefanos_Tsitsipas-Nicolas_Jarry,Stefanos Tsitsipas,v2nd,20,0,0,0,3,1,2,0,0
20230929-M-Beijing-R32-Stefanos_Tsitsipas-Nicolas_Jarry,Stefanos Tsitsipas,fh,16,0,0,0,1,1,0,0,0
20230929-M-Beijing-R32-Stefanos_Tsitsipas-Nicolas_Jarry,Stefanos Tsitsipas,bh,18,0,0,0,2,0,2,0,0
20230929-M-Beijing-R32-Stefanos_Tsitsipas-Nicolas_Jarry,Stefanos Tsitsipas,gs,28,0,0,0,3,1,2,0,0
20230929-M-Beijing-R32-Stefanos_Tsitsipas-Nicolas_Jarry,Stefanos Tsitsipas,sl,6,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Stefanos_Tsitsipas-Nicolas_Jarry,Stefanos Tsitsipas,D,20,0,0,0,1,0,1,0,0
20230929-M-Beijing-R32-Stefanos_Tsitsipas-Nicolas_Jarry,Stefanos Tsitsipas,A,14,0,0,0,2,1,1,0,0
20230929-M-Beijing-R32-Stefanos_Tsitsipas-Nicolas_Jarry,Stefanos Tsitsipas,4,14,0,0,0,1,0,1,0,0
20230929-M-Beijing-R32-Stefanos_Tsitsipas-Nicolas_Jarry,Stefanos Tsitsipas,5,4,0,0,0,1,1,0,0,0
20230929-M-Beijing-R32-Stefanos_Tsitsipas-Nicolas_Jarry,Stefanos Tsitsipas,6,16,0,0,0,1,0,1,0,0
20230929-M-Beijing-R32-Stefanos_Tsitsipas-Nicolas_Jarry,Stefanos Tsitsipas,4D,5,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Stefanos_Tsitsipas-Nicolas_Jarry,Stefanos Tsitsipas,4A,9,0,0,0,1,0,1,0,0
20230929-M-Beijing-R32-Stefanos_Tsitsipas-Nicolas_Jarry,Stefanos Tsitsipas,5A,4,0,0,0,1,1,0,0,0
20230929-M-Beijing-R32-Stefanos_Tsitsipas-Nicolas_Jarry,Stefanos Tsitsipas,6D,15,0,0,0,1,0,1,0,0
20230929-M-Beijing-R32-Stefanos_Tsitsipas-Nicolas_Jarry,Stefanos Tsitsipas,6A,1,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Stefanos_Tsitsipas-Nicolas_Jarry,Nicolas Jarry,Total,31,0,0,0,1,1,0,0,0
20230929-M-Beijing-R32-Stefanos_Tsitsipas-Nicolas_Jarry,Nicolas Jarry,v1st,18,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Stefanos_Tsitsipas-Nicolas_Jarry,Nicolas Jarry,v2nd,13,0,0,0,1,1,0,0,0
20230929-M-Beijing-R32-Stefanos_Tsitsipas-Nicolas_Jarry,Nicolas Jarry,fh,14,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Stefanos_Tsitsipas-Nicolas_Jarry,Nicolas Jarry,bh,17,0,0,0,1,1,0,0,0
20230929-M-Beijing-R32-Stefanos_Tsitsipas-Nicolas_Jarry,Nicolas Jarry,gs,28,0,0,0,1,1,0,0,0
20230929-M-Beijing-R32-Stefanos_Tsitsipas-Nicolas_Jarry,Nicolas Jarry,sl,3,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Stefanos_Tsitsipas-Nicolas_Jarry,Nicolas Jarry,D,15,0,0,0,1,1,0,0,0
20230929-M-Beijing-R32-Stefanos_Tsitsipas-Nicolas_Jarry,Nicolas Jarry,A,16,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Stefanos_Tsitsipas-Nicolas_Jarry,Nicolas Jarry,4,12,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Stefanos_Tsitsipas-Nicolas_Jarry,Nicolas Jarry,5,7,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Stefanos_Tsitsipas-Nicolas_Jarry,Nicolas Jarry,6,12,0,0,0,1,1,0,0,0
20230929-M-Beijing-R32-Stefanos_Tsitsipas-Nicolas_Jarry,Nicolas Jarry,4D,5,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Stefanos_Tsitsipas-Nicolas_Jarry,Nicolas Jarry,4A,7,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Stefanos_Tsitsipas-Nicolas_Jarry,Nicolas Jarry,5D,4,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Stefanos_Tsitsipas-Nicolas_Jarry,Nicolas Jarry,5A,3,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Stefanos_Tsitsipas-Nicolas_Jarry,Nicolas Jarry,6D,6,0,0,0,1,1,0,0,0
20230929-M-Beijing-R32-Stefanos_Tsitsipas-Nicolas_Jarry,Nicolas Jarry,6A,6,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Felix_Auger_Aliassime-Holger_Rune,Felix Auger Aliassime,Total,30,0,0,0,4,1,2,1,0
20230929-M-Beijing-R32-Felix_Auger_Aliassime-Holger_Rune,Felix Auger Aliassime,v1st,13,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Felix_Auger_Aliassime-Holger_Rune,Felix Auger Aliassime,v2nd,17,0,0,0,4,1,2,1,0
20230929-M-Beijing-R32-Felix_Auger_Aliassime-Holger_Rune,Felix Auger Aliassime,fh,18,0,0,0,1,0,0,1,0
20230929-M-Beijing-R32-Felix_Auger_Aliassime-Holger_Rune,Felix Auger Aliassime,bh,12,0,0,0,3,1,2,0,0
20230929-M-Beijing-R32-Felix_Auger_Aliassime-Holger_Rune,Felix Auger Aliassime,gs,28,0,0,0,4,1,2,1,0
20230929-M-Beijing-R32-Felix_Auger_Aliassime-Holger_Rune,Felix Auger Aliassime,sl,2,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Felix_Auger_Aliassime-Holger_Rune,Felix Auger Aliassime,D,15,0,0,0,1,0,1,0,0
20230929-M-Beijing-R32-Felix_Auger_Aliassime-Holger_Rune,Felix Auger Aliassime,A,15,0,0,0,3,1,1,1,0
20230929-M-Beijing-R32-Felix_Auger_Aliassime-Holger_Rune,Felix Auger Aliassime,4,14,0,0,0,2,1,1,0,0
20230929-M-Beijing-R32-Felix_Auger_Aliassime-Holger_Rune,Felix Auger Aliassime,5,4,0,0,0,1,0,0,1,0
20230929-M-Beijing-R32-Felix_Auger_Aliassime-Holger_Rune,Felix Auger Aliassime,6,12,0,0,0,1,0,1,0,0
20230929-M-Beijing-R32-Felix_Auger_Aliassime-Holger_Rune,Felix Auger Aliassime,4D,7,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Felix_Auger_Aliassime-Holger_Rune,Felix Auger Aliassime,4A,7,0,0,0,2,1,1,0,0
20230929-M-Beijing-R32-Felix_Auger_Aliassime-Holger_Rune,Felix Auger Aliassime,5D,1,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Felix_Auger_Aliassime-Holger_Rune,Felix Auger Aliassime,5A,3,0,0,0,1,0,0,1,0
20230929-M-Beijing-R32-Felix_Auger_Aliassime-Holger_Rune,Felix Auger Aliassime,6D,7,0,0,0,1,0,1,0,0
20230929-M-Beijing-R32-Felix_Auger_Aliassime-Holger_Rune,Felix Auger Aliassime,6A,5,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Felix_Auger_Aliassime-Holger_Rune,Holger Rune,Total,35,0,0,0,1,0,1,0,0
20230929-M-Beijing-R32-Felix_Auger_Aliassime-Holger_Rune,Holger Rune,v1st,26,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Felix_Auger_Aliassime-Holger_Rune,Holger Rune,v2nd,9,0,0,0,1,0,1,0,0
20230929-M-Beijing-R32-Felix_Auger_Aliassime-Holger_Rune,Holger Rune,fh,13,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Felix_Auger_Aliassime-Holger_Rune,Holger Rune,bh,22,0,0,0,1,0,1,0,0
20230929-M-Beijing-R32-Felix_Auger_Aliassime-Holger_Rune,Holger Rune,gs,21,0,0,0,1,0,1,0,0
20230929-M-Beijing-R32-Felix_Auger_Aliassime-Holger_Rune,Holger Rune,sl,14,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Felix_Auger_Aliassime-Holger_Rune,Holger Rune,D,16,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Felix_Auger_Aliassime-Holger_Rune,Holger Rune,A,19,0,0,0,1,0,1,0,0
20230929-M-Beijing-R32-Felix_Auger_Aliassime-Holger_Rune,Holger Rune,4,13,0,0,0,1,0,1,0,0
20230929-M-Beijing-R32-Felix_Auger_Aliassime-Holger_Rune,Holger Rune,5,3,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Felix_Auger_Aliassime-Holger_Rune,Holger Rune,6,19,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Felix_Auger_Aliassime-Holger_Rune,Holger Rune,4D,4,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Felix_Auger_Aliassime-Holger_Rune,Holger Rune,4A,9,0,0,0,1,0,1,0,0
20230929-M-Beijing-R32-Felix_Auger_Aliassime-Holger_Rune,Holger Rune,5D,1,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Felix_Auger_Aliassime-Holger_Rune,Holger Rune,5A,2,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Felix_Auger_Aliassime-Holger_Rune,Holger Rune,6D,11,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Felix_Auger_Aliassime-Holger_Rune,Holger Rune,6A,8,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Daniil_Medvedev-Tommy_Paul,Daniil Medvedev,Total,44,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Daniil_Medvedev-Tommy_Paul,Daniil Medvedev,v1st,26,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Daniil_Medvedev-Tommy_Paul,Daniil Medvedev,v2nd,18,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Daniil_Medvedev-Tommy_Paul,Daniil Medvedev,fh,22,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Daniil_Medvedev-Tommy_Paul,Daniil Medvedev,bh,22,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Daniil_Medvedev-Tommy_Paul,Daniil Medvedev,gs,42,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Daniil_Medvedev-Tommy_Paul,Daniil Medvedev,sl,2,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Daniil_Medvedev-Tommy_Paul,Daniil Medvedev,D,23,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Daniil_Medvedev-Tommy_Paul,Daniil Medvedev,A,21,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Daniil_Medvedev-Tommy_Paul,Daniil Medvedev,4,30,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Daniil_Medvedev-Tommy_Paul,Daniil Medvedev,5,1,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Daniil_Medvedev-Tommy_Paul,Daniil Medvedev,6,13,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Daniil_Medvedev-Tommy_Paul,Daniil Medvedev,4D,15,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Daniil_Medvedev-Tommy_Paul,Daniil Medvedev,4A,15,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Daniil_Medvedev-Tommy_Paul,Daniil Medvedev,5D,1,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Daniil_Medvedev-Tommy_Paul,Daniil Medvedev,6D,7,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Daniil_Medvedev-Tommy_Paul,Daniil Medvedev,6A,6,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Daniil_Medvedev-Tommy_Paul,Tommy Paul,Total,28,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Daniil_Medvedev-Tommy_Paul,Tommy Paul,v1st,17,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Daniil_Medvedev-Tommy_Paul,Tommy Paul,v2nd,11,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Daniil_Medvedev-Tommy_Paul,Tommy Paul,fh,17,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Daniil_Medvedev-Tommy_Paul,Tommy Paul,bh,11,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Daniil_Medvedev-Tommy_Paul,Tommy Paul,gs,22,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Daniil_Medvedev-Tommy_Paul,Tommy Paul,sl,6,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Daniil_Medvedev-Tommy_Paul,Tommy Paul,D,14,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Daniil_Medvedev-Tommy_Paul,Tommy Paul,A,14,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Daniil_Medvedev-Tommy_Paul,Tommy Paul,4,13,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Daniil_Medvedev-Tommy_Paul,Tommy Paul,5,2,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Daniil_Medvedev-Tommy_Paul,Tommy Paul,6,13,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Daniil_Medvedev-Tommy_Paul,Tommy Paul,4D,8,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Daniil_Medvedev-Tommy_Paul,Tommy Paul,4A,5,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Daniil_Medvedev-Tommy_Paul,Tommy Paul,5D,1,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Daniil_Medvedev-Tommy_Paul,Tommy Paul,5A,1,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Daniil_Medvedev-Tommy_Paul,Tommy Paul,6D,5,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Daniil_Medvedev-Tommy_Paul,Tommy Paul,6A,8,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Casper_Ruud-Jan_Lennard_Struff,Casper Ruud,Total,58,0,0,0,3,1,1,1,0
20230929-M-Beijing-R32-Casper_Ruud-Jan_Lennard_Struff,Casper Ruud,v1st,27,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Casper_Ruud-Jan_Lennard_Struff,Casper Ruud,v2nd,31,0,0,0,3,1,1,1,0
20230929-M-Beijing-R32-Casper_Ruud-Jan_Lennard_Struff,Casper Ruud,fh,21,0,0,0,1,0,0,1,0
20230929-M-Beijing-R32-Casper_Ruud-Jan_Lennard_Struff,Casper Ruud,bh,37,0,0,0,2,1,1,0,0
20230929-M-Beijing-R32-Casper_Ruud-Jan_Lennard_Struff,Casper Ruud,gs,49,0,0,0,3,1,1,1,0
20230929-M-Beijing-R32-Casper_Ruud-Jan_Lennard_Struff,Casper Ruud,sl,9,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Casper_Ruud-Jan_Lennard_Struff,Casper Ruud,D,29,0,0,0,3,1,1,1,0
20230929-M-Beijing-R32-Casper_Ruud-Jan_Lennard_Struff,Casper Ruud,A,29,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Casper_Ruud-Jan_Lennard_Struff,Casper Ruud,4,28,0,0,0,1,0,0,1,0
20230929-M-Beijing-R32-Casper_Ruud-Jan_Lennard_Struff,Casper Ruud,5,7,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Casper_Ruud-Jan_Lennard_Struff,Casper Ruud,6,23,0,0,0,2,1,1,0,0
20230929-M-Beijing-R32-Casper_Ruud-Jan_Lennard_Struff,Casper Ruud,4D,10,0,0,0,1,0,0,1,0
20230929-M-Beijing-R32-Casper_Ruud-Jan_Lennard_Struff,Casper Ruud,4A,18,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Casper_Ruud-Jan_Lennard_Struff,Casper Ruud,5D,6,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Casper_Ruud-Jan_Lennard_Struff,Casper Ruud,5A,1,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Casper_Ruud-Jan_Lennard_Struff,Casper Ruud,6D,13,0,0,0,2,1,1,0,0
20230929-M-Beijing-R32-Casper_Ruud-Jan_Lennard_Struff,Casper Ruud,6A,10,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Casper_Ruud-Jan_Lennard_Struff,Jan Lennard Struff,Total,53,0,0,0,1,0,1,0,0
20230929-M-Beijing-R32-Casper_Ruud-Jan_Lennard_Struff,Jan Lennard Struff,v1st,31,0,0,0,1,0,1,0,0
20230929-M-Beijing-R32-Casper_Ruud-Jan_Lennard_Struff,Jan Lennard Struff,v2nd,22,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Casper_Ruud-Jan_Lennard_Struff,Jan Lennard Struff,fh,26,0,0,0,1,0,1,0,0
20230929-M-Beijing-R32-Casper_Ruud-Jan_Lennard_Struff,Jan Lennard Struff,bh,27,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Casper_Ruud-Jan_Lennard_Struff,Jan Lennard Struff,gs,49,0,0,0,1,0,1,0,0
20230929-M-Beijing-R32-Casper_Ruud-Jan_Lennard_Struff,Jan Lennard Struff,sl,4,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Casper_Ruud-Jan_Lennard_Struff,Jan Lennard Struff,D,26,0,0,0,1,0,1,0,0
20230929-M-Beijing-R32-Casper_Ruud-Jan_Lennard_Struff,Jan Lennard Struff,A,27,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Casper_Ruud-Jan_Lennard_Struff,Jan Lennard Struff,4,21,0,0,0,1,0,1,0,0
20230929-M-Beijing-R32-Casper_Ruud-Jan_Lennard_Struff,Jan Lennard Struff,5,9,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Casper_Ruud-Jan_Lennard_Struff,Jan Lennard Struff,6,23,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Casper_Ruud-Jan_Lennard_Struff,Jan Lennard Struff,4D,10,0,0,0,1,0,1,0,0
20230929-M-Beijing-R32-Casper_Ruud-Jan_Lennard_Struff,Jan Lennard Struff,4A,11,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Casper_Ruud-Jan_Lennard_Struff,Jan Lennard Struff,5D,5,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Casper_Ruud-Jan_Lennard_Struff,Jan Lennard Struff,5A,4,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Casper_Ruud-Jan_Lennard_Struff,Jan Lennard Struff,6D,11,0,0,0,0,0,0,0,0
20230929-M-Beijing-R32-Casper_Ruud-Jan_Lennard_Struff,Jan Lennard Struff,6A,12,0,0,0,0,0,0,0,0
20230928-M-Beijing-R32-Alex_De_Minaur-Andy_Murray,Alex De Minaur,Total,77,26,54,22,1,1,0,0,0
20230928-M-Beijing-R32-Alex_De_Minaur-Andy_Murray,Alex De Minaur,v1st,35,15,24,12,0,0,0,0,0
20230928-M-Beijing-R32-Alex_De_Minaur-Andy_Murray,Alex De Minaur,v2nd,42,11,30,10,1,1,0,0,0
20230928-M-Beijing-R32-Alex_De_Minaur-Andy_Murray,Alex De Minaur,fh,28,10,19,12,1,1,0,0,0
20230928-M-Beijing-R32-Alex_De_Minaur-Andy_Murray,Alex De Minaur,bh,49,16,35,10,0,0,0,0,0
20230928-M-Beijing-R32-Alex_De_Minaur-Andy_Murray,Alex De Minaur,gs,72,23,52,21,1,1,0,0,0
20230928-M-Beijing-R32-Alex_De_Minaur-Andy_Murray,Alex De Minaur,sl,5,3,2,1,0,0,0,0,0
20230928-M-Beijing-R32-Alex_De_Minaur-Andy_Murray,Alex De Minaur,D,43,12,32,11,1,1,0,0,0
20230928-M-Beijing-R32-Alex_De_Minaur-Andy_Murray,Alex De Minaur,A,34,14,22,11,0,0,0,0,0
20230928-M-Beijing-R32-Alex_De_Minaur-Andy_Murray,Alex De Minaur,4,30,14,16,5,0,0,0,0,0
20230928-M-Beijing-R32-Alex_De_Minaur-Andy_Murray,Alex De Minaur,5,13,4,10,3,0,0,0,0,0
20230928-M-Beijing-R32-Alex_De_Minaur-Andy_Murray,Alex De Minaur,6,34,8,28,14,1,1,0,0,0
20230928-M-Beijing-R32-Alex_De_Minaur-Andy_Murray,Alex De Minaur,4D,9,5,4,2,0,0,0,0,0
20230928-M-Beijing-R32-Alex_De_Minaur-Andy_Murray,Alex De Minaur,4A,21,9,12,3,0,0,0,0,0
20230928-M-Beijing-R32-Alex_De_Minaur-Andy_Murray,Alex De Minaur,5D,12,3,9,2,0,0,0,0,0
20230928-M-Beijing-R32-Alex_De_Minaur-Andy_Murray,Alex De Minaur,5A,1,1,1,1,0,0,0,0,0
20230928-M-Beijing-R32-Alex_De_Minaur-Andy_Murray,Alex De Minaur,6D,22,4,19,7,1,1,0,0,0
20230928-M-Beijing-R32-Alex_De_Minaur-Andy_Murray,Alex De Minaur,6A,12,4,9,7,0,0,0,0,0
20230928-M-Beijing-R32-Alex_De_Minaur-Andy_Murray,Andy Murray,Total,85,16,67,23,7,4,1,2,0
