match_id,tournament_date,tournament_name,tournament_country,match_date,p1_name,p2_name,round,p1_winners,p1_unforced_errors,p1_net_points_won,p1_net_points_played,p2_winners,p2_unforced_errors,p2_net_points_won,p2_net_points_played
543dc2a5e859fe97430a03a6dd2b0723,2024-01-08,ASB Classic - Auckland,New Zealand,2024-01-13,Alejandro Tabilo,Taro Daniel,Final,,,27,7,15,25,,
86f0671c1e4d94cb5f6e012b2127b244,2024-01-08,Adelaide International - Adelaide,Australia,2024-01-07,Adam Walton,Pedro Cachin,Qualifying First Round,,,19,5,12,20,,
9376a0f6111d9c6a184086601f8e0506,2024-01-08,Adelaide International - Adelaide,Australia,2024-01-07,Alex Bolt,Tomas Machac,Qualifying First Round,,,13,0,0,1,,
9fa2d33d8596eea8fa53705181bdafc3,2024-01-08,Adelaide International - Adelaide,Australia,2024-01-07,Arthur Rinderknech,Jacob Bradshaw,Qualifying First Round,,,31,11,22,27,,
4b077d9d80050aaf82f09993cdcc6568,2024-01-08,Adelaide International - Adelaide,Australia,2024-01-07,Bernabe Zapata Miralles,Blake Ellis,Qualifying First Round,,,14,10,11,11,,
09a81c188491cc2349b3304f6ac5aa12,2024-01-08,Adelaide International - Adelaide,Australia,2024-01-07,Facundo Diaz Acosta,Yosuke Watanuki,Qualifying First Round,,,16,22,7,12,,
c7a264476eacaaa8b4857bee77b1fb68,2024-01-08,Adelaide International - Adelaide,Australia,2024-01-07,James McCabe,Mikalai Haliak,Qualifying First Round,,,30,7,14,19,,
f909a643ffb596b914f9807dbd047edb,2024-01-08,Adelaide International - Adelaide,Australia,2024-01-07,Matthew Dellavedova,Juan Pablo Varillas,Qualifying First Round,,,17,12,4,11,,
baf34f54993a8891eb8b866b7f7f354f,2024-01-08,Adelaide International - Adelaide,Australia,2024-01-07,Thiago Seyboth Wild,Luke Saville,Qualifying First Round,,,21,20,14,18,,
f1641d1e2c0a846b794cb3af156a0863,2024-01-08,Adelaide International - Adelaide,Australia,2024-01-08,Adam Walton,Bernabe Zapata Miralles,Qualifying Final Round,,,14,11,7,12,,
ffb5e61df960995c8af631f98967f26a,2024-01-08,Adelaide International - Adelaide,Australia,2024-01-08,Alex Bolt,Matthew Dellavedova,Qualifying Final Round,,,22,8,17,25,,
8738425b8c0c0f27a4079dea51701d95,2024-01-08,Adelaide International - Adelaide,Australia,2024-01-08,Alexander Shevchenko,Tomas Martin Etcheverry,First Round,,,26,18,14,23,,
4d7da555f30f9ff2252ee440dd416595,2024-01-08,Adelaide International - Adelaide,Australia,2024-01-08,Arthur Rinderknech,James McCabe,Qualifying Final Round,,,19,5,14,20,,
50920fcdceb917c0ba1a704520348f43,2024-01-08,Adelaide International - Adelaide,Australia,2024-01-08,Dusan Lajovic,Thanasi Kokkinakis,First Round,,,40,9,12,16,,
46800a716b2e3d3cb9a320268a4385fb,2024-01-08,Adelaide International - Adelaide,Australia,2024-01-08,Facundo Diaz Acosta,Thiago Seyboth Wild,Qualifying Final Round,,,27,27,27,36,,
89f5d531655031b757ecdcfd166c1e1d,2024-01-08,Adelaide International - Adelaide,Australia,2024-01-08,Jack Draper,Sebastian Baez,First Round,,,17,12,11,16,,
b20cb2a8afb1901ea3c7819c03fc246d,2024-01-08,Adelaide International - Adelaide,Australia,2024-01-08,Miomir Kecmanovic,Mackenzie Mcdonald,First Round,,,13,6,9,16,,
a2a4642241933075c63b8e1e51dd6113,2024-01-08,Adelaide International - Adelaide,Australia,2024-01-09,Alex Bolt,Thiago Seyboth Wild,First Round,,,25,7,7,12,,
aa9c90f37a5aa6700ed78eff55dfe1cc,2024-01-08,Adelaide International - Adelaide,Australia,2024-01-09,Alexander Bublik,James McCabe,First Round,,,21,9,13,16,,
b14e3905d4883378526703873d0252a0,2024-01-08,Adelaide International - Adelaide,Australia,2024-01-09,Christopher O'Connell,Arthur Rinderknech,First Round,,,27,12,5,9,,
2a82b7f20811371a313f91c771a00d49,2024-01-08,Adelaide International - Adelaide,Australia,2024-01-09,Daniel Evans,Rinky Hijikata,First Round,,,22,7,7,10,,
87b6cafc70804a7b9596e8ef8a20b6d1,2024-01-08,Adelaide International - Adelaide,Australia,2024-01-09,Jiri Lehecka,Adam Walton,First Round,,,20,10,16,21,,
48fa45b185e7980d6cb70ee7109bc7d4,2024-01-08,Adelaide International - Adelaide,Australia,2024-01-09,Jordan Thompson,Facundo Diaz Acosta,First Round,,,12,6,13,16,,
76f36b42ddf46fc54d053b1b19a040dc,2024-01-08,Adelaide International - Adelaide,Australia,2024-01-09,Lorenzo Sonego,Yannick Hanfmann,First Round,,,38,15,15,23,,
745f604035f4dbada2d1859ea7515878,2024-01-08,Adelaide International - Adelaide,Australia,2024-01-09,Matteo Arnaldi,Bernabe Zapata Miralles,First Round,,,25,11,16,23,,
407e3db450d9cc37582707e7af0d5c38,2024-01-08,Adelaide International - Adelaide,Australia,2024-01-10,Alexander Bublik,Daniel Evans,Second Round,,,42,24,11,15,,
fec22cc0ce593c6a035dfaab69b55241,2024-01-08,Adelaide International - Adelaide,Australia,2024-01-10,Christopher O'Connell,Alexander Shevchenko,Second Round,,,25,10,8,16,,
9881cf9c17fea36809c8aae8fe162467,2024-01-08,Adelaide International - Adelaide,Australia,2024-01-10,Jack Draper,Miomir Kecmanovic,Second Round,,,41,40,26,26,,
a36de1475271c6d41c0f5b0bfecbd6dd,2024-01-08,Adelaide International - Adelaide,Australia,2024-01-10,Jiri Lehecka,Dusan Lajovic,Second Round,,,36,21,21,29,,
74b1a02ddaad69ac6ceba4f783504e7b,2024-01-08,Adelaide International - Adelaide,Australia,2024-01-10,Lorenzo Musetti,Jordan Thompson,Second Round,,,22,3,6,8,,
a3955ba34d31f8ece8636755042dd036,2024-01-08,Adelaide International - Adelaide,Australia,2024-01-10,Nicolas Jarry,Matteo Arnaldi,Second Round,,,32,28,32,46,,
89f5b079255985fcf85654946a35c019,2024-01-08,Adelaide International - Adelaide,Australia,2024-01-10,Sebastian Korda,Lorenzo Sonego,Second Round,,,17,15,14,22,,
0a586cdaba2f78f24d25073e0233261f,2024-01-08,Adelaide International - Adelaide,Australia,2024-01-10,Tommy Paul,Alex Bolt,Second Round,,,25,11,5,9,,
f0c1b791b950b4296f8fec1934d407e2,2024-01-08,Adelaide International - Adelaide,Australia,2024-01-11,Alexander Bublik,Lorenzo Musetti,Quarter-Finals,,,41,27,31,49,,
9415c792490beee6dfdcd748c2e76622,2024-01-08,Adelaide International - Adelaide,Australia,2024-01-11,Jack Draper,Tommy Paul,Quarter-Finals,,,24,9,6,7,,
54015e111af45b4a532dcea4a77de759,2024-01-08,Adelaide International - Adelaide,Australia,2024-01-11,Jiri Lehecka,Nicolas Jarry,Quarter-Finals,,,17,9,5,13,,
58cf64fe433c0ceb1c8eaf8bc10d3103,2024-01-08,Adelaide International - Adelaide,Australia,2024-01-11,Sebastian Korda,Christopher O'Connell,Quarter-Finals,,,26,9,13,19,,
a738dbe53478b33a2a9a8cc7cfab3c22,2024-01-08,Adelaide International - Adelaide,Australia,2024-01-12,Jack Draper,Alexander Bublik,Semi-Finals,,,20,7,15,28,,
30d823638c38b8597d1159e4384f6e1a,2024-01-08,Adelaide International - Adelaide,Australia,2024-01-12,Jiri Lehecka,Sebastian Korda,Semi-Finals,,,22,6,,,,
e7ce83015852dcf6bf5fe9477d6d1695,2024-01-08,Adelaide International - Adelaide,Australia,2024-01-13,Jiri Lehecka,Jack Draper,Final,,,34,17,15,21,,
9492980624a1ec26525f6273c6158f3d,2024-02-05,Dallas Open - Dallas,United States of America,2024-02-04,Denis Kudla,Jerry Barton,Qualifying First Round,,,25,12,7,8,,
28c6622f92bb9b671f47bc73b429cf9e,2024-02-05,Dallas Open - Dallas,United States of America,2024-02-04,Emilio Nava,Aidan Mayo,Qualifying First Round,,,28,13,11,15,,
13b98917448ad47a4d3f4891f40055c9,2024-02-05,Dallas Open - Dallas,United States of America,2024-02-04,Illya Marchenko,Brandon Holt,Qualifying First Round,,,43,22,13,20,,
f490b61807daf81d8bfec266a44eec48,2024-02-05,Dallas Open - Dallas,United States of America,2024-02-04,Marco Trungelliti,Juan Pablo Ficovich,Qualifying First Round,,,45,14,24,32,,
9955a9a66b81feb2d07152d410b7de8c,2024-02-05,Dallas Open - Dallas,United States of America,2024-02-04,Nicolas Moreno De Alboran,Trevor Svajda,Qualifying First Round,,,25,10,15,19,,
c93cdc262c9811d7e44f3d27b04d8124,2024-02-05,Dallas Open - Dallas,United States of America,2024-02-04,Steve Johnson,Timo Stodder,Qualifying First Round,,,18,6,7,11,,
939e193033f500ce6c66b2f07b81726e,2024-02-05,Dallas Open - Dallas,United States of America,2024-02-04,Tennys Sandgren,Sho Shimabukuro,Qualifying First Round,,,19,9,4,6,,
94500259177013bfa972b238bd085477,2024-02-05,Dallas Open - Dallas,United States of America,2024-02-04,Terence Atmane,Thai Kwiatkowski,Qualifying First Round,,,39,15,27,37,,
8bdd01b9f0d0b380f1710de32239f0d1,2024-02-05,Dallas Open - Dallas,United States of America,2024-02-05,Emilio Nava,Marco Trungelliti,Qualifying Final Round,,,43,22,16,30,,
1ea67d34dcfd31b4d048169d01fa3e3d,2024-02-05,Dallas Open - Dallas,United States of America,2024-02-05,Max Purcell,Mitchell Krueger,First Round,,,50,12,19,23,,
8748330523428551dd260720add8ddf1,2024-02-05,Dallas Open - Dallas,United States of America,2024-02-05,Nicolas Moreno De Alboran,Denis Kudla,Qualifying Final Round,,,43,11,12,14,,
859c2da111334fc5daa0a04e6f634bf8,2024-02-05,Dallas Open - Dallas,United States of America,2024-02-05,Steve Johnson,Terence Atmane,Qualifying Final Round,,,36,7,21,28,,
9bdf60f0362bc342a8e7453f5ed964f0,2024-02-05,Dallas Open - Dallas,United States of America,2024-02-05,Tennys Sandgren,Illya Marchenko,Qualifying Final Round,,,33,5,11,20,,
de30df053d75e8945fb25cec5e04b518,2024-02-05,Dallas Open - Dallas,United States of America,2024-02-06,Alex Michelsen,Tennys Sandgren,First Round,,,32,11,17,26,,
e68849ba97413715f9826bd172e8f128,2024-02-05,Dallas Open - Dallas,United States of America,2024-02-06,Christopher Eubanks,Steve Johnson,First Round,,,29,7,17,23,,
1b1843a0bcaaac8feabfe1b298cf6e93,2024-02-05,Dallas Open - Dallas,United States of America,2024-02-06,Dominik Koepfer,Aleksandar Kovacevic,First Round,,,22,8,4,5,,
932e62e44d10c3af08fccbc5c34096de,2024-02-05,Dallas Open - Dallas,United States of America,2024-02-06,James Duckworth,Zachary Svajda,First Round,,,23,3,14,20,,
8f7799d1c0d14e3d85cfd8140226e487,2024-02-05,Dallas Open - Dallas,United States of America,2024-02-06,Jordan Thompson,Adam Neff,First Round,,,18,0,5,5,,
8e8060fef561564b46945ba4e40d8e0f,2024-02-05,Dallas Open - Dallas,United States of America,2024-02-06,Marcos Giron,Nicolas Moreno De Alboran,First Round,,,17,3,8,8,,
2c3624773a98e46e84d85172759f9792,2024-02-05,Dallas Open - Dallas,United States of America,2024-02-06,Michael Mmoh,Emilio Nava,First Round,,,14,5,7,9,,
737c7d01f8a4ddddecedbe74c01ef3cc,2024-02-05,Dallas Open - Dallas,United States of America,2024-02-06,Yoshihito Nishioka,Terence Atmane,First Round,,,16,7,17,25,,
82ed1896eb4775541855bcaf24ac7e96,2024-02-05,Dallas Open - Dallas,United States of America,2024-02-07,Ben Shelton,Michael Mmoh,Second Round,,,23,2,12,14,,
5a602ad66f113aef1456b19a2042a6bc,2024-02-05,Dallas Open - Dallas,United States of America,2024-02-07,Denis Kudla,Radu Albot,First Round,,,23,9,13,17,,
cea9c83a5cbb3cfbae526541af423ad3,2024-02-05,Dallas Open - Dallas,United States of America,2024-02-07,James Duckworth,Christopher Eubanks,Second Round,,,18,3,9,14,,
c6ce5d22b7f20a04cc2a0fae64420f82,2024-02-05,Dallas Open - Dallas,United States of America,2024-02-07,Marcos Giron,Max Purcell,Second Round,,,21,9,14,15,,
9e13d5f71eec4d1fb036b9a1d5f6af93,2024-02-05,Dallas Open - Dallas,United States of America,2024-02-07,Rinky Hijikata,Ethan Quinn,First Round,,,19,11,6,8,,
c7e660838510560973a18f90bd7222dd,2024-02-05,Dallas Open - Dallas,United States of America,2024-02-07,Tommy Paul,Taro Daniel,Second Round,,,24,11,15,22,,
8268bc33d2607ffa0089d7308205ce26,2024-02-05,Dallas Open - Dallas,United States of America,2024-02-08,Dominik Koepfer,Rinky Hijikata,Second Round,,,23,11,8,15,,
905d7cc0b1d80b42cbcc09af996ca6f2,2024-02-05,Dallas Open - Dallas,United States of America,2024-02-08,Frances Tiafoe,Alex Michelsen,Second Round,,,15,5,12,17,,
2315d2f01d27358790ac28543690f8e6,2024-02-05,Dallas Open - Dallas,United States of America,2024-02-08,Jordan Thompson,Denis Kudla,Second Round,,,21,3,10,13,,
5227e5f3393e8ba9b8fa08a3602dbeee,2024-02-05,Dallas Open - Dallas,United States of America,2024-02-09,Ben Shelton,Jordan Thompson,Quarter-Finals,,,35,12,19,30,,
3faba4979ebe9559e056e5fbef22926c,2024-02-05,Dallas Open - Dallas,United States of America,2024-02-09,Marcos Giron,Frances Tiafoe,Quarter-Finals,,,21,4,9,12,,
9386d770d9071b09dd7cfd84db67cbe1,2024-02-05,Dallas Open - Dallas,United States of America,2024-02-09,Tommy Paul,Dominik Koepfer,Quarter-Finals,,,18,12,16,16,,
3f416ff6b97851ae2d5ca8dae65c0ab5,2024-02-05,Dallas Open - Dallas,United States of America,2024-02-10,Marcos Giron,Adrian Mannarino,Semi-Finals,,,24,5,6,9,,
8b2ec3ddc61a0338ae2fb5b7170e0e26,2024-02-05,Dallas Open - Dallas,United States of America,2024-02-10,Tommy Paul,Ben Shelton,Semi-Finals,,,16,3,9,14,,
b6868407772d24eb28dba040568f738a,2024-02-05,Dallas Open - Dallas,United States of America,2024-02-11,Tommy Paul,Marcos Giron,Final,,,30,10,19,26,,
b5c70f6fcafb876a1ffa87d2db541506,2024-02-12,ABN AMRO Open - Rotterdam,Netherlands,2024-02-10,David Goffin,Gregoire Barrere,Qualifying First Round,,,17,5,5,8,,
1cc215879ac1ee7f4105887b0248e6b6,2024-02-12,ABN AMRO Open - Rotterdam,Netherlands,2024-02-10,Denis Shapovalov,Maximilian Marterer,Qualifying First Round,,,34,14,5,7,,
6401cc138d5740d464e5741e02987b1b,2024-02-12,ABN AMRO Open - Rotterdam,Netherlands,2024-02-10,Gijs Brouwer,Luca Van Assche,Qualifying First Round,,,31,9,13,15,,
e59665f57dcc80255db068c6915be420,2024-02-12,ABN AMRO Open - Rotterdam,Netherlands,2024-02-10,Giulio Zeppieri,Roberto Bautista Agut,Qualifying First Round,,,33,15,15,21,,
d7b3664dead8d8adc101e94809977683,2024-02-12,ABN AMRO Open - Rotterdam,Netherlands,2024-02-10,Hugo Gaston,Thijs Boogaard,Qualifying First Round,,,26,5,7,8,,
65551cc4a2a42a1f56f427c0a2f879c9,2024-02-12,ABN AMRO Open - Rotterdam,Netherlands,2024-02-10,Maxime Cressy,Arthur Rinderknech,Qualifying First Round,,,38,26,25,38,,
f8dc54a8bedec51e989e528dae197292,2024-02-12,ABN AMRO Open - Rotterdam,Netherlands,2024-02-10,Pablo Llamas Ruiz,Guy Den Ouden,Qualifying First Round,,,16,15,15,24,,
e5ee25eac73231a2ef42ce59556cea4a,2024-02-12,ABN AMRO Open - Rotterdam,Netherlands,2024-02-10,Zizou Bergs,Jurij Rodionov,Qualifying First Round,,,28,7,15,26,,
5cadd94559ecdb11dd349f8c7dc7b0be,2024-02-12,ABN AMRO Open - Rotterdam,Netherlands,2024-02-11,David Goffin,Gijs Brouwer,Qualifying Final Round,,,13,16,8,10,,
763d3509e212c83f044fe23727792ed3,2024-02-12,ABN AMRO Open - Rotterdam,Netherlands,2024-02-11,Denis Shapovalov,Hugo Gaston,Qualifying Final Round,,,28,8,12,17,,
1bc5cf30bb417f45453190cb660d0896,2024-02-12,ABN AMRO Open - Rotterdam,Netherlands,2024-02-11,Maxime Cressy,Pablo Llamas Ruiz,Qualifying Final Round,,,48,20,49,71,,
14c1b16f63f18da80edb645cd96cbf7e,2024-02-12,ABN AMRO Open - Rotterdam,Netherlands,2024-02-11,Zizou Bergs,Giulio Zeppieri,Qualifying Final Round,,,27,15,16,20,,
c35ec8d19d748d10d57fb57774bc30c2,2024-02-12,ABN AMRO Open - Rotterdam,Netherlands,2024-02-12,David Goffin,Dino Prizmic,First Round,,,27,22,11,25,,
7ba5ea4662cb3778be132de059cd41f7,2024-02-12,ABN AMRO Open - Rotterdam,Netherlands,2024-02-12,Felix Auger Aliassime,Maxime Cressy,First Round,,,40,12,13,23,,
085104ea8f9430cdb3fcae8a6c6ff060,2024-02-12,ABN AMRO Open - Rotterdam,Netherlands,2024-02-12,Milos Raonic,Jesper De Jong,First Round,,,36,15,13,16,,
1f2be1833d0f2952a28c60a9ce277718,2024-02-12,ABN AMRO Open - Rotterdam,Netherlands,2024-02-12,Tallon Griekspoor,Lorenzo Musetti,First Round,,,47,24,38,47,,
1fbd39bb1ddcfcad68da6d5770070d63,2024-02-12,ABN AMRO Open - Rotterdam,Netherlands,2024-02-13,Alex De Minaur,Sebastian Korda,First Round,,,16,8,7,9,,
d5a76ee5d2ef1388f5611f11b24a9437,2024-02-12,ABN AMRO Open - Rotterdam,Netherlands,2024-02-13,Alexander Bublik,Borna Coric,First Round,,,28,15,16,27,,
8cc909ae70045723f2dcb3cbaff251a6,2024-02-12,ABN AMRO Open - Rotterdam,Netherlands,2024-02-13,Alexander Shevchenko,Zhizhen Zhang,First Round,,,41,11,7,13,,
dc538422d0641d9b526458868349e06c,2024-02-12,ABN AMRO Open - Rotterdam,Netherlands,2024-02-13,Andrey Rublev,Zizou Bergs,First Round,,,10,11,5,6,,
41d398ed90909e726ccf00cd0c33c923,2024-02-12,ABN AMRO Open - Rotterdam,Netherlands,2024-02-13,Hubert Hurkacz,Jiri Lehecka,First Round,,,32,19,12,16,,
13cc151d9ffa938c652ca6616ec2ae48,2024-02-12,ABN AMRO Open - Rotterdam,Netherlands,2024-02-13,Jan-Lennard Struff,Alejandro Davidovich Fokina,First Round,,,33,29,19,28,,
45efbadea0d7924d9b03d3a5dbdf1ad4,2024-02-12,ABN AMRO Open - Rotterdam,Netherlands,2024-02-13,Marton Fucsovics,Fabian Marozsan,First Round,,,25,11,2,5,,
918ee9b49b0845f9ed5dc74bcc348532,2024-02-12,ABN AMRO Open - Rotterdam,Netherlands,2024-02-14,Alex De Minaur,David Goffin,Second Round,,,15,10,7,7,,
ff05b06f11e25414b702dc20beaaf737,2024-02-12,ABN AMRO Open - Rotterdam,Netherlands,2024-02-14,Andrey Rublev,Felix Auger Aliassime,Second Round,,,22,12,9,13,,
02b0cc475713667134b0ba95fd700698,2024-02-12,ABN AMRO Open - Rotterdam,Netherlands,2024-02-14,Emil Ruusuvuori,Ugo Humbert,First Round,,,25,18,7,9,,
c5c177656342db045e05e0af11177535,2024-02-12,ABN AMRO Open - Rotterdam,Netherlands,2024-02-14,Gael Monfils,Denis Shapovalov,First Round,,,15,8,18,23,,
9be9cd6418b0b204163fc6d3d5111e26,2024-02-12,ABN AMRO Open - Rotterdam,Netherlands,2024-02-14,Grigor Dimitrov,Lorenzo Sonego,First Round,,,24,6,18,23,,
c99f30a14bd99310b144197b66e72af3,2024-02-12,ABN AMRO Open - Rotterdam,Netherlands,2024-02-14,Holger Rune,Roman Safiullin,First Round,,,30,8,14,23,,
53b580b53034ba7ed22c7d0043d84d1a,2024-02-12,ABN AMRO Open - Rotterdam,Netherlands,2024-02-14,Jannik Sinner,Botic Van De Zandschulp,First Round,,,17,10,11,16,,
cea8e330c8bfa66ccd31221c10fb779a,2024-02-12,ABN AMRO Open - Rotterdam,Netherlands,2024-02-14,Milos Raonic,Alexander Bublik,Second Round,,,30,15,18,30,,
4fdac317beb0a592d48937587e8a05b6,2024-02-12,ABN AMRO Open - Rotterdam,Netherlands,2024-02-15,Alexander Shevchenko,Holger Rune,Second Round,,,21,15,10,15,,
c261d95c86f816b8975e904b6d7aeeca,2024-02-12,ABN AMRO Open - Rotterdam,Netherlands,2024-02-15,Emil Ruusuvuori,Jan-Lennard Struff,Second Round,,,17,12,8,11,,
814f35d6bc4b3027996bd8e1af4b1487,2024-02-12,ABN AMRO Open - Rotterdam,Netherlands,2024-02-15,Grigor Dimitrov,Marton Fucsovics,Second Round,,,20,8,15,19,,
e2d96d8c0d82267dda03ee8f8b202244,2024-02-12,ABN AMRO Open - Rotterdam,Netherlands,2024-02-15,Jannik Sinner,Gael Monfils,Second Round,,,13,15,7,12,,
3d972098a1705bace1b5d14d82610ca4,2024-02-12,ABN AMRO Open - Rotterdam,Netherlands,2024-02-15,Tallon Griekspoor,Hubert Hurkacz,Second Round,,,52,21,29,38,,
c1e922ed15989e56372ce7cb0e9e34ca,2024-02-12,ABN AMRO Open - Rotterdam,Netherlands,2024-02-16,Alex De Minaur,Andrey Rublev,Quarter-Finals,,,27,22,,,,
053ed4f6c50636adaa99660fcc068578,2024-02-12,ABN AMRO Open - Rotterdam,Netherlands,2024-02-16,Grigor Dimitrov,Alexander Shevchenko,Quarter-Finals,,,24,9,17,23,,
91a9ed7439660cb36a538ff6fbf797c7,2024-02-12,ABN AMRO Open - Rotterdam,Netherlands,2024-02-16,Tallon Griekspoor,Emil Ruusuvuori,Quarter-Finals,,,28,13,7,10,,
cf8cab6d83792067e1b866120818a535,2024-02-12,ABN AMRO Open - Rotterdam,Netherlands,2024-02-17,Alex De Minaur,Grigor Dimitrov,Semi-Finals,,,16,6,3,5,,
1d4d1c8426b7595c56b7335047bff71e,2024-02-12,Delray Beach Open - Delray Beach,United States of America,2024-02-10,Flavio Cobolli,Illya Marchenko,Qualifying First Round,,,17,15,5,7,,
ca3422402771bfde5d67e7778756bb1e,2024-02-12,Delray Beach Open - Delray Beach,United States of America,2024-02-10,Gabriel Diallo,Valentin Vacherot,Qualifying First Round,,,14,8,2,6,,
1f0a378b3578dba0db0f978a24cff8e9,2024-02-12,Delray Beach Open - Delray Beach,United States of America,2024-02-10,Nicolas Moreno De Alboran,Sho Shimabukuro,Qualifying First Round,,,37,18,22,29,,
1a5e9e5d3f208fdbc8bc9425c2eb3997,2024-02-12,Delray Beach Open - Delray Beach,United States of America,2024-02-10,Radu Albot,August Holmgren,Qualifying First Round,,,10,10,5,6,,
68d98bd5e1c91cbdff0acf346c6dc67a,2024-02-12,Delray Beach Open - Delray Beach,United States of America,2024-02-10,Terence Atmane,Preston Brown,Qualifying First Round,,,23,9,10,20,,
9ef18f81ead979058b98a7dead337dcf,2024-02-12,Delray Beach Open - Delray Beach,United States of America,2024-02-10,Zachary Svajda,Ethan Quinn,Qualifying First Round,,,10,2,1,5,,
8273c1035c0d23afc0be01f4ffe64831,2024-02-12,Delray Beach Open - Delray Beach,United States of America,2024-02-11,Nicolas Moreno De Alboran,Flavio Cobolli,Qualifying Final Round,,,31,10,14,23,,
e24c226e3da852c83eb8a896b4766f69,2024-02-12,Delray Beach Open - Delray Beach,United States of America,2024-02-11,Radu Albot,Terence Atmane,Qualifying Final Round,,,20,20,12,15,,
f4711516d5ba75b7772da30d1b5b5bd8,2024-02-12,Delray Beach Open - Delray Beach,United States of America,2024-02-11,Shintaro Mochizuki,Stefan Kozlov,Qualifying First Round,,,36,24,33,51,,
3f6a94fedd6962cd26b9f8600447d60e,2024-02-12,Delray Beach Open - Delray Beach,United States of America,2024-02-11,Thanasi Kokkinakis,Brandon Holt,Qualifying First Round,,,31,13,11,12,,
2aaedf32c15e8da89faaf56bd4ba29e2,2024-02-12,Delray Beach Open - Delray Beach,United States of America,2024-02-11,Zachary Svajda,Gabriel Diallo,Qualifying Final Round,,,16,16,9,16,,
87351e16303f42b5d2316bcf33f4cbb9,2024-02-12,Delray Beach Open - Delray Beach,United States of America,2024-02-12,Constant Lestienne,Aleksandar Vukic,First Round,,,17,8,4,5,,
0355751d4f625801ec973a2934b491fb,2024-02-12,Delray Beach Open - Delray Beach,United States of America,2024-02-12,Matteo Arnaldi,Yoshihito Nishioka,First Round,,,50,22,16,25,,
1049f9b3591a7c21c4f62df46feebb4d,2024-02-12,Delray Beach Open - Delray Beach,United States of America,2024-02-12,Nuno Borges,Gabriel Diallo,First Round,,,20,4,7,10,,
13eaf7d6ba410996ebc2c4c211eb79fc,2024-02-12,Delray Beach Open - Delray Beach,United States of America,2024-02-12,Patrick Kypson,Miomir Kecmanovic,First Round,,,32,9,10,12,,
3833df59a727852947889818a49fe06d,2024-02-12,Delray Beach Open - Delray Beach,United States of America,2024-02-12,Thanasi Kokkinakis,Shintaro Mochizuki,Qualifying Final Round,,,14,8,2,3,,
613def4be423e751803b64d6734311f0,2024-02-12,Delray Beach Open - Delray Beach,United States of America,2024-02-13,Alex Michelsen,Thanasi Kokkinakis,First Round,,,7,5,4,5,,
5484b2712ea5e55f36aa4e1bb1f36e6a,2024-02-12,Delray Beach Open - Delray Beach,United States of America,2024-02-13,Flavio Cobolli,Taro Daniel,First Round,,,25,29,7,11,,
ec0c9c284e92982782b50cf462494b23,2024-02-12,Delray Beach Open - Delray Beach,United States of America,2024-02-13,Jordan Thompson,Daniel Evans,First Round,,,20,,7,10,,
2f94d8cff185578e9aae7c09709b4333,2024-02-12,Delray Beach Open - Delray Beach,United States of America,2024-02-13,Marcos Giron,Emilio Nava,First Round,,,6,10,8,10,,
3e91f00315ce48c7d218c61abade6ca6,2024-02-12,Delray Beach Open - Delray Beach,United States of America,2024-02-13,Nicolas Moreno De Alboran,Aleksandar Kovacevic,First Round,,,11,17,1,2,,
6b45e99ce7d5357c4af0631993d634e5,2024-02-12,Delray Beach Open - Delray Beach,United States of America,2024-02-13,Radu Albot,Juncheng Shang,First Round,,,19,18,10,17,,
dbe895217116867c3ade2a5d1b672319,2024-02-12,Delray Beach Open - Delray Beach,United States of America,2024-02-13,Rinky Hijikata,Liam Broady,First Round,,,39,22,14,20,,
9c4f6ee706af6905f25b515987c21aaf,2024-02-12,Delray Beach Open - Delray Beach,United States of America,2024-02-13,Zachary Svajda,Max Purcell,First Round,,,22,23,10,14,,
86adfb196117b4482c29c27cb8f85a31,2024-02-12,Delray Beach Open - Delray Beach,United States of America,2024-02-14,Marcos Giron,Adrian Mannarino,Second Round,,,25,10,8,10,,
1090bcc473c2a90ac3b813a388b89b07,2024-02-12,Delray Beach Open - Delray Beach,United States of America,2024-02-14,Patrick Kypson,Constant Lestienne,Second Round,,,23,15,8,13,,
0ad747aa989bc176ec39961c317a2964,2024-02-12,Delray Beach Open - Delray Beach,United States of America,2024-02-14,Rinky Hijikata,Matteo Arnaldi,Second Round,,,21,20,16,26,,
33ded867ddc82110d28321bd62303159,2024-02-12,Delray Beach Open - Delray Beach,United States of America,2024-02-14,Taylor Harry Fritz,Nuno Borges,Second Round,,,21,11,2,6,,
df0afd4663e1e250cb118cddf17b1a41,2024-02-12,Delray Beach Open - Delray Beach,United States of America,2024-02-15,Flavio Cobolli,Zachary Svajda,Second Round,,,40,17,24,31,,
0b42b7d39d6b39f52debea746ecaaf21,2024-02-12,Delray Beach Open - Delray Beach,United States of America,2024-02-15,Frances Tiafoe,Radu Albot,Second Round,,,35,15,21,27,,
b9151c023bcba380bd0472463d70e064,2024-02-12,Delray Beach Open - Delray Beach,United States of America,2024-02-15,Jordan Thompson,Nicolas Moreno De Alboran,Second Round,,,15,9,6,11,,
10682779ae9e595c3fb1183b8f3c9873,2024-02-12,Delray Beach Open - Delray Beach,United States of America,2024-02-15,Tommy Paul,Alex Michelsen,Second Round,,,35,21,14,17,,
2a66ea46c3d5d0d4465e0beefb42a7e5,2024-02-12,Delray Beach Open - Delray Beach,United States of America,2024-02-16,Marcos Giron,Patrick Kypson,Quarter-Finals,,,17,2,,,,
